customer_id,loan_id,loan_amount,loan_type,interest_rate,loan_term,approval_rejection_date,loan_status
3734,3734,21073.43,auto,9.7,60,2020-05-20,Closed
3735,3735,49857.11,auto,7.24,12,2022-01-01,Approved
3736,3736,37916.25,mortgage,3.18,12,2021-05-11,Approved
3737,3737,10167.01,auto,4.41,12,2020-06-27,Approved
3738,3738,25028.93,personal,5.64,24,2022-07-23,Rejected
3739,3739,19814.64,auto,5.91,60,2020-03-11,Approved
3740,3740,30098.32,mortgage,3.48,48,2021-05-20,Rejected
3741,3741,22881.66,mortgage,3.24,60,2021-12-29,Closed
3742,3742,12657.14,personal,3.69,24,2022-10-14,Approved
3743,3743,36494.19,personal,9.67,12,2020-03-05,Rejected
3744,3744,6226.39,mortgage,4.24,48,2022-12-09,Rejected
3745,3745,27074.57,personal,4.37,12,2021-03-05,Rejected
3746,3746,16197.84,mortgage,7.48,24,2020-10-17,Rejected
3747,3747,48360.02,mortgage,2.46,24,2022-04-10,Closed
3748,3748,15874.51,personal,6.79,12,2022-05-15,Approved
3749,3749,17706.14,auto,7.0,12,2021-04-10,Rejected
3750,3750,35647.27,mortgage,1.58,36,2020-01-31,Approved
3751,3751,7295.29,mortgage,2.71,48,2020-02-29,Rejected
3752,3752,16906.63,mortgage,5.2,48,2022-02-22,Rejected
3753,3753,35099.83,personal,8.52,60,2022-10-17,Approved
3754,3754,2506.93,auto,7.59,60,2020-10-19,Rejected
3755,3755,16239.03,personal,8.86,24,2022-11-14,Rejected
3756,3756,1404.53,mortgage,8.66,48,2020-01-28,Approved
3757,3757,8361.23,personal,5.6,24,2020-10-03,Closed
3758,3758,30605.67,auto,6.6,12,2022-10-20,Approved
3759,3759,23379.03,personal,9.29,48,2022-10-07,Approved
3760,3760,8645.27,personal,7.67,24,2022-12-12,Approved
3761,3761,4823.25,auto,4.22,36,2021-08-07,Rejected
3762,3762,3759.9,mortgage,4.15,36,2020-05-23,Approved
3763,3763,5182.55,mortgage,4.3,48,2020-01-14,Closed
3764,3764,5707.76,personal,5.46,48,2022-09-08,Rejected
3765,3765,5229.32,personal,4.26,60,2022-05-23,Approved
3766,3766,3698.93,personal,2.69,48,2021-05-24,Closed
3767,3767,35154.51,personal,6.35,60,2022-05-20,Closed
3768,3768,47122.07,auto,8.82,36,2020-01-30,Approved
3769,3769,42942.97,mortgage,5.43,36,2022-12-04,Approved
3770,3770,14026.82,mortgage,2.97,36,2022-07-31,Rejected
3771,3771,11009.69,personal,8.32,12,2021-12-21,Approved
3772,3772,3347.69,auto,7.8,48,2021-12-17,Rejected
3773,3773,8645.65,auto,7.3,36,2021-07-26,Rejected
3774,3774,28820.79,personal,7.07,60,2021-03-15,Approved
3775,3775,49908.12,personal,8.04,60,2022-03-10,Closed
3776,3776,43092.69,mortgage,8.47,24,2020-02-26,Closed
3777,3777,26231.15,personal,9.08,24,2022-07-10,Closed
3778,3778,21749.29,personal,6.49,12,2020-03-10,Approved
3779,3779,8243.47,mortgage,4.54,60,2022-06-22,Rejected
3780,3780,21510.97,mortgage,1.81,24,2020-12-14,Closed
3781,3781,30148.05,auto,7.5,48,2021-10-21,Approved
3782,3782,30178.25,mortgage,2.27,48,2021-01-31,Closed
3783,3783,28319.78,personal,8.82,48,2021-01-07,Closed
3784,3784,41376.92,auto,4.65,48,2020-05-15,Closed
3785,3785,25994.11,personal,8.89,24,2021-02-05,Approved
3786,3786,24169.63,mortgage,5.67,12,2021-02-13,Approved
3787,3787,15982.92,auto,5.08,24,2020-10-15,Closed
3788,3788,9831.84,auto,4.27,48,2022-08-29,Approved
3789,3789,1068.79,auto,1.55,36,2022-12-25,Closed
3790,3790,16782.82,mortgage,1.1,48,2020-05-23,Rejected
3791,3791,32020.96,mortgage,5.58,12,2021-09-10,Rejected
3792,3792,28385.98,mortgage,9.11,60,2020-10-25,Approved
3793,3793,26995.31,auto,6.27,60,2022-01-10,Approved
3794,3794,38846.46,mortgage,8.76,48,2021-04-09,Closed
3795,3795,12409.49,mortgage,10.0,12,2022-12-03,Approved
3796,3796,34248.36,personal,2.61,24,2021-10-09,Approved
3797,3797,30751.08,mortgage,6.94,12,2022-04-21,Closed
3798,3798,17610.58,mortgage,4.75,48,2022-12-29,Approved
3799,3799,11708.64,mortgage,2.88,24,2021-01-18,Approved
3800,3800,28571.8,mortgage,3.17,60,2020-05-03,Rejected
3801,3801,47312.26,personal,3.2,48,2020-08-02,Approved
3802,3802,4741.19,mortgage,7.57,60,2022-08-20,Approved
3803,3803,47696.26,mortgage,4.2,48,2022-08-31,Closed
3804,3804,23773.15,mortgage,3.3,24,2020-07-23,Closed
3805,3805,35792.13,mortgage,8.97,12,2021-06-15,Closed
3806,3806,40357.03,auto,1.31,60,2020-12-20,Rejected
3807,3807,8424.23,mortgage,7.62,24,2022-10-08,Approved
3808,3808,3202.94,personal,9.65,60,2021-07-14,Approved
3809,3809,7296.09,auto,6.63,36,2022-10-07,Closed
3810,3810,17706.69,mortgage,5.93,24,2021-10-16,Approved
3811,3811,47871.16,personal,1.55,24,2020-09-17,Rejected
3812,3812,3096.0,mortgage,5.53,12,2021-02-28,Closed
3813,3813,46070.11,auto,4.25,12,2020-02-18,Rejected
3814,3814,28503.44,auto,8.0,48,2020-08-25,Approved
3815,3815,6014.71,personal,8.31,12,2020-12-22,Rejected
3816,3816,8484.68,personal,2.51,48,2020-07-21,Approved
3817,3817,34777.23,auto,5.7,12,2020-11-19,Rejected
3818,3818,30814.22,mortgage,8.74,12,2020-10-05,Rejected
3819,3819,9205.37,auto,6.62,48,2020-01-26,Closed
3820,3820,45312.22,mortgage,5.33,36,2022-03-26,Approved
3821,3821,7512.29,personal,9.08,24,2021-11-30,Closed
3822,3822,26067.11,auto,9.7,48,2022-02-03,Approved
3823,3823,26886.42,mortgage,3.12,36,2021-02-03,Closed
3824,3824,43654.62,mortgage,2.65,12,2021-12-27,Closed
3825,3825,2085.36,auto,8.78,48,2022-08-04,Rejected
3826,3826,7686.13,auto,3.19,36,2021-11-21,Approved
3827,3827,9363.26,mortgage,8.63,36,2022-06-03,Closed
3828,3828,4081.19,mortgage,3.71,24,2021-09-16,Rejected
3829,3829,31942.68,personal,1.17,12,2020-09-23,Rejected
3830,3830,12250.39,mortgage,4.8,60,2022-07-30,Approved
3831,3831,29256.82,auto,1.36,36,2021-07-23,Closed
3832,3832,39348.0,auto,2.87,48,2020-11-17,Approved
3833,3833,21017.9,mortgage,5.31,12,2020-11-08,Rejected
3834,3834,38673.66,mortgage,1.35,60,2020-03-19,Approved
3835,3835,39115.56,mortgage,1.3,60,2022-07-29,Approved
3836,3836,13907.73,personal,2.4,60,2020-09-02,Rejected
3837,3837,1771.49,auto,5.16,36,2022-01-18,Closed
3838,3838,6060.81,auto,9.77,24,2021-06-17,Closed
3839,3839,41352.66,mortgage,1.84,60,2020-09-18,Closed
3840,3840,20860.06,personal,6.6,60,2022-10-20,Rejected
3841,3841,42115.7,personal,5.47,48,2022-11-11,Approved
3842,3842,27828.2,mortgage,1.54,60,2020-01-23,Closed
3843,3843,10672.37,auto,1.31,12,2022-12-23,Approved
3844,3844,35899.63,personal,3.0,24,2020-07-13,Rejected
3845,3845,28351.13,mortgage,7.16,24,2020-01-20,Approved
3846,3846,18238.46,auto,9.66,60,2020-09-08,Rejected
3847,3847,5298.13,auto,6.0,36,2022-01-21,Approved
3848,3848,6012.62,mortgage,1.41,36,2022-05-30,Rejected
3849,3849,10237.07,auto,3.32,60,2021-10-01,Approved
3850,3850,33973.62,personal,9.48,60,2022-07-28,Approved
3851,3851,36670.6,auto,1.11,36,2020-07-29,Approved
3852,3852,31914.88,personal,6.42,60,2021-06-20,Closed
3853,3853,17526.15,personal,2.61,48,2020-08-28,Rejected
3854,3854,22583.03,mortgage,1.6,48,2021-12-22,Closed
3855,3855,35768.43,mortgage,3.29,60,2021-02-02,Rejected
3856,3856,33332.9,auto,9.43,36,2022-01-31,Rejected
3857,3857,38877.66,personal,7.86,48,2021-05-03,Closed
3858,3858,12815.74,personal,2.54,36,2021-04-29,Approved
3859,3859,1219.96,personal,1.59,60,2021-06-05,Approved
3860,3860,14055.66,personal,5.44,60,2022-08-20,Approved
3861,3861,18046.68,personal,1.47,60,2022-01-12,Approved
3862,3862,48065.16,auto,4.64,48,2021-07-20,Approved
3863,3863,11668.88,personal,8.2,24,2021-05-21,Approved
3864,3864,41493.81,mortgage,5.51,24,2020-12-11,Closed
3865,3865,31503.06,mortgage,9.07,24,2021-07-13,Rejected
3866,3866,9209.3,personal,8.12,48,2020-02-01,Rejected
3867,3867,20771.74,auto,6.0,36,2021-09-06,Closed
3868,3868,25997.77,mortgage,8.11,24,2021-11-25,Approved
3869,3869,17863.36,auto,1.85,24,2022-04-17,Approved
3870,3870,12081.36,mortgage,2.81,12,2020-04-17,Closed
3871,3871,13389.7,personal,7.3,60,2020-06-26,Rejected
3872,3872,29675.08,mortgage,1.05,24,2020-05-25,Closed
3873,3873,34717.2,personal,1.04,24,2021-10-30,Approved
3874,3874,23979.59,personal,4.42,36,2022-10-07,Rejected
3875,3875,47145.06,personal,8.8,60,2022-10-01,Closed
3876,3876,36699.75,mortgage,9.83,48,2020-10-30,Approved
3877,3877,44696.14,auto,6.85,48,2021-11-12,Closed
3878,3878,24307.51,mortgage,9.55,12,2021-10-01,Closed
3879,3879,1729.26,auto,8.63,36,2021-03-06,Closed
3880,3880,30011.46,personal,2.81,36,2020-06-02,Closed
3881,3881,41094.71,auto,4.64,60,2022-01-27,Closed
3882,3882,27290.22,personal,6.61,36,2021-09-26,Approved
3883,3883,28827.15,mortgage,2.36,12,2020-04-14,Rejected
3884,3884,48773.57,auto,3.82,60,2022-02-14,Closed
3885,3885,18940.97,auto,7.81,36,2021-09-11,Rejected
3886,3886,40291.77,auto,4.1,36,2021-08-22,Approved
3887,3887,25748.64,mortgage,9.33,24,2020-09-30,Approved
3888,3888,23721.84,auto,4.66,24,2020-01-22,Rejected
3889,3889,8133.28,personal,2.98,12,2020-07-09,Closed
3890,3890,37671.36,mortgage,2.89,24,2020-02-19,Closed
3891,3891,41341.43,personal,7.18,36,2021-08-08,Approved
3892,3892,22112.99,personal,4.31,24,2022-06-15,Rejected
3893,3893,38413.0,mortgage,3.14,36,2022-06-17,Rejected
3894,3894,29474.92,personal,7.24,60,2022-05-25,Closed
3895,3895,13620.16,auto,4.79,24,2022-09-12,Approved
3896,3896,46262.06,personal,8.61,12,2022-08-09,Approved
3897,3897,35141.8,auto,5.94,48,2020-06-03,Approved
3898,3898,44038.4,mortgage,9.75,36,2020-01-15,Closed
3899,3899,14791.76,personal,4.37,12,2021-08-21,Approved
3900,3900,45901.8,personal,3.54,36,2020-07-31,Approved
3901,3901,18868.68,auto,6.8,36,2022-05-27,Approved
3902,3902,1467.06,personal,7.38,60,2022-03-27,Approved
3903,3903,4676.39,auto,1.15,36,2021-08-18,Rejected
3904,3904,5377.59,personal,7.02,48,2021-09-15,Rejected
3905,3905,11150.03,mortgage,2.63,48,2021-02-19,Rejected
3906,3906,10139.58,auto,9.63,48,2021-10-29,Rejected
3907,3907,3836.81,personal,6.18,12,2020-12-26,Approved
3908,3908,44874.23,personal,2.14,60,2020-03-16,Approved
3909,3909,41587.19,auto,1.47,12,2020-08-05,Rejected
3910,3910,38378.34,personal,8.92,12,2022-03-14,Rejected
3911,3911,24477.54,personal,8.66,48,2020-07-08,Approved
3912,3912,21832.26,auto,4.91,12,2020-12-01,Approved
3913,3913,21842.86,auto,1.79,36,2020-08-11,Closed
3914,3914,13826.6,mortgage,4.51,24,2021-09-27,Rejected
3915,3915,30804.62,mortgage,7.84,36,2021-02-01,Approved
3916,3916,3894.9,auto,6.95,12,2020-10-07,Approved
3917,3917,33280.41,personal,8.79,60,2021-12-05,Rejected
3918,3918,26179.02,auto,7.76,36,2021-03-02,Rejected
3919,3919,41009.49,personal,3.97,12,2020-12-18,Rejected
3920,3920,48664.35,mortgage,4.07,60,2021-12-26,Closed
3921,3921,43953.9,auto,6.83,48,2021-05-09,Closed
3922,3922,36276.28,auto,3.79,24,2021-07-09,Closed
3923,3923,22206.39,mortgage,8.81,12,2020-03-03,Closed
3924,3924,11511.69,auto,3.95,36,2022-09-24,Rejected
3925,3925,33578.79,auto,5.4,24,2021-04-15,Closed
3926,3926,10878.36,auto,1.39,48,2022-11-12,Rejected
3927,3927,1992.69,auto,2.06,48,2020-07-16,Rejected
3928,3928,29088.42,mortgage,2.19,24,2020-10-02,Approved
3929,3929,20312.39,personal,4.1,12,2021-10-03,Approved
3930,3930,43924.91,mortgage,2.05,12,2021-04-12,Rejected
3931,3931,32643.22,mortgage,5.11,60,2020-12-08,Closed
3932,3932,32715.26,auto,3.42,60,2020-05-09,Closed
3933,3933,39606.76,mortgage,3.45,12,2022-08-19,Rejected
3934,3934,17446.95,auto,5.01,36,2020-03-14,Closed
3935,3935,47950.43,auto,8.68,48,2022-07-12,Closed
3936,3936,11844.75,personal,7.86,60,2022-11-04,Closed
3937,3937,43712.31,mortgage,8.95,24,2021-08-16,Closed
3938,3938,45631.21,mortgage,9.91,24,2021-05-01,Closed
3939,3939,2912.98,auto,1.1,12,2022-03-30,Approved
3940,3940,31959.28,auto,7.23,24,2021-04-04,Rejected
3941,3941,37721.62,personal,2.08,24,2020-01-31,Approved
3942,3942,47737.69,auto,9.43,12,2020-03-13,Closed
3943,3943,13317.57,personal,3.04,36,2021-07-11,Closed
3944,3944,28530.66,auto,4.15,12,2021-08-25,Rejected
3945,3945,38882.76,auto,9.81,48,2021-06-11,Approved
3946,3946,8269.42,auto,8.8,60,2021-12-21,Rejected
3947,3947,42796.12,auto,1.42,36,2022-01-05,Approved
3948,3948,20778.26,mortgage,1.42,36,2021-02-12,Approved
3949,3949,32347.79,personal,8.37,24,2022-08-20,Closed
3950,3950,3059.87,mortgage,1.63,60,2021-04-30,Closed
3951,3951,11923.87,mortgage,8.67,60,2021-05-29,Closed
3952,3952,24431.06,personal,9.32,36,2021-06-28,Approved
3953,3953,15171.27,auto,1.21,48,2022-05-02,Rejected
3954,3954,47934.32,auto,2.98,48,2021-11-23,Approved
3955,3955,39951.69,auto,1.21,24,2021-04-09,Approved
3956,3956,43379.12,personal,1.66,24,2021-04-26,Rejected
3957,3957,23849.58,mortgage,5.81,48,2022-03-02,Approved
3958,3958,24208.46,mortgage,7.57,60,2020-10-31,Rejected
3959,3959,40454.26,mortgage,5.32,48,2022-07-31,Closed
3960,3960,19989.1,mortgage,4.47,36,2022-02-19,Rejected
3961,3961,24561.62,personal,2.86,12,2020-06-20,Closed
3962,3962,26900.9,mortgage,3.13,12,2021-08-27,Approved
3963,3963,30750.73,personal,6.24,12,2020-10-09,Approved
3964,3964,32848.55,mortgage,8.7,60,2020-03-15,Closed
3965,3965,34356.84,personal,4.64,48,2020-08-23,Closed
3966,3966,22756.45,mortgage,9.46,36,2021-04-06,Approved
3967,3967,15462.2,mortgage,1.47,36,2020-10-22,Closed
3968,3968,46087.55,mortgage,8.46,24,2022-05-06,Rejected
3969,3969,41509.36,personal,4.05,60,2020-05-14,Approved
3970,3970,1168.43,personal,8.82,36,2020-07-25,Rejected
3971,3971,26133.25,mortgage,9.27,24,2021-07-04,Rejected
3972,3972,14455.55,auto,7.3,60,2021-02-15,Approved
3973,3973,32493.72,personal,4.2,36,2021-05-26,Approved
3974,3974,25629.35,auto,5.11,48,2022-04-18,Approved
3975,3975,2037.16,personal,5.97,36,2022-03-27,Closed
3976,3976,36660.85,auto,5.16,60,2021-11-27,Approved
3977,3977,14493.95,mortgage,8.12,24,2020-05-22,Closed
3978,3978,13751.59,personal,7.94,60,2021-09-28,Rejected
3979,3979,2564.38,personal,1.11,12,2022-06-26,Closed
3980,3980,41588.47,auto,2.36,36,2022-04-07,Rejected
3981,3981,29363.14,mortgage,4.27,12,2021-03-02,Rejected
3982,3982,24757.29,personal,7.05,48,2022-03-12,Approved
3983,3983,34114.83,mortgage,3.07,24,2021-02-15,Approved
3984,3984,17923.13,personal,3.91,48,2022-02-11,Closed
3985,3985,28904.25,auto,5.16,60,2022-11-05,Approved
3986,3986,13214.4,mortgage,6.31,36,2020-10-20,Rejected
3987,3987,4084.8,auto,9.12,24,2020-08-21,Closed
3988,3988,28505.82,mortgage,8.24,12,2021-09-02,Closed
3989,3989,11838.39,personal,4.23,12,2021-03-05,Rejected
3990,3990,37752.07,personal,7.91,60,2021-11-14,Approved
3991,3991,23140.31,auto,8.49,12,2022-07-28,Closed
3992,3992,13269.53,mortgage,5.7,60,2021-09-23,Closed
3993,3993,30808.95,auto,3.66,24,2020-07-23,Closed
3994,3994,6714.42,mortgage,9.49,48,2020-09-03,Approved
3995,3995,38309.77,personal,9.66,36,2022-10-22,Closed
3996,3996,23156.72,personal,3.02,48,2022-04-10,Rejected
3997,3997,40819.64,personal,8.07,48,2021-08-15,Approved
3998,3998,7766.72,mortgage,1.38,36,2021-11-06,Rejected
3999,3999,19744.57,personal,1.02,24,2021-11-08,Closed
4000,4000,9821.45,personal,4.16,60,2022-01-23,Approved
4001,4001,3998.58,mortgage,5.16,12,2021-02-05,Closed
4002,4002,47812.03,personal,5.92,36,2020-09-20,Rejected
4003,4003,36605.78,mortgage,4.4,48,2021-06-23,Closed
4004,4004,16954.66,personal,2.16,36,2022-06-18,Approved
4005,4005,13061.37,mortgage,4.1,24,2022-07-22,Closed
4006,4006,11011.77,auto,8.4,36,2022-08-17,Rejected
4007,4007,3107.51,mortgage,4.02,12,2022-01-20,Approved
4008,4008,6030.8,mortgage,6.33,48,2022-05-26,Approved
4009,4009,6042.45,personal,7.13,12,2021-02-22,Approved
4010,4010,33646.98,personal,7.59,12,2022-11-26,Closed
4011,4011,30140.67,personal,5.39,12,2022-08-28,Rejected
4012,4012,28841.48,personal,2.13,12,2021-09-27,Closed
4013,4013,36988.69,auto,9.1,36,2022-10-04,Approved
4014,4014,13307.44,personal,3.34,36,2022-03-13,Approved
4015,4015,17781.28,auto,4.05,48,2021-11-22,Closed
4016,4016,7208.38,personal,7.96,60,2022-07-02,Rejected
4017,4017,29797.83,mortgage,7.87,60,2020-10-02,Rejected
4018,4018,46712.37,mortgage,9.07,12,2021-09-14,Approved
4019,4019,43293.75,mortgage,1.3,24,2021-11-29,Rejected
4020,4020,28194.94,personal,8.87,12,2020-09-25,Closed
4021,4021,32585.78,auto,8.13,24,2022-07-05,Approved
4022,4022,49623.14,mortgage,5.73,24,2022-05-05,Closed
4023,4023,26350.38,mortgage,2.44,12,2021-04-23,Approved
4024,4024,43658.82,auto,5.9,48,2022-10-09,Approved
4025,4025,25532.21,auto,2.75,24,2020-07-01,Closed
4026,4026,3345.55,auto,9.68,12,2020-10-24,Approved
4027,4027,46798.41,mortgage,7.38,12,2022-09-19,Rejected
4028,4028,6482.13,auto,6.37,12,2022-07-28,Approved
4029,4029,35505.21,personal,8.32,24,2021-08-10,Rejected
4030,4030,12659.99,personal,5.79,36,2020-03-14,Approved
4031,4031,45150.8,personal,1.54,24,2020-12-11,Rejected
4032,4032,10823.95,personal,3.33,36,2021-10-28,Rejected
4033,4033,7863.64,personal,9.84,36,2021-11-07,Closed
4034,4034,22496.93,personal,8.66,48,2022-11-29,Rejected
4035,4035,25337.36,personal,9.35,60,2022-12-24,Approved
4036,4036,41127.45,mortgage,1.88,12,2022-08-13,Closed
4037,4037,38357.74,personal,3.23,12,2022-08-31,Approved
4038,4038,17085.17,auto,1.57,24,2022-03-30,Approved
4039,4039,19862.54,mortgage,8.4,60,2022-05-18,Closed
4040,4040,29256.85,mortgage,2.57,48,2020-06-29,Closed
4041,4041,28027.23,personal,4.69,12,2021-11-02,Approved
4042,4042,43240.28,personal,3.43,24,2022-01-05,Approved
4043,4043,24151.22,mortgage,9.37,48,2022-08-25,Rejected
4044,4044,44781.94,personal,6.48,60,2022-07-19,Rejected
4045,4045,11048.51,auto,8.2,24,2020-02-18,Closed
4046,4046,43513.66,mortgage,6.42,48,2020-02-01,Rejected
4047,4047,15910.34,personal,6.51,60,2021-12-28,Approved
4048,4048,39673.63,personal,4.45,12,2022-07-06,Rejected
4049,4049,28703.98,personal,3.15,60,2020-03-01,Approved
4050,4050,43902.53,mortgage,4.14,24,2022-07-05,Rejected
4051,4051,12331.43,auto,3.65,12,2022-03-29,Approved
4052,4052,35373.45,auto,7.22,36,2020-03-02,Closed
4053,4053,42599.03,mortgage,4.8,24,2020-03-23,Approved
4054,4054,39057.83,mortgage,5.95,36,2022-05-08,Approved
4055,4055,28733.97,personal,7.94,60,2021-05-07,Closed
4056,4056,34094.56,auto,3.4,48,2021-04-18,Approved
4057,4057,10629.34,personal,4.81,12,2021-10-15,Closed
4058,4058,11606.72,mortgage,5.68,24,2022-12-22,Approved
4059,4059,14097.24,auto,1.48,12,2022-12-24,Approved
4060,4060,41572.67,mortgage,2.37,60,2020-08-06,Approved
4061,4061,9204.54,auto,1.57,60,2021-06-13,Approved
4062,4062,15647.21,mortgage,7.77,48,2022-11-07,Rejected
4063,4063,46101.28,personal,3.7,48,2022-10-10,Approved
4064,4064,38006.53,auto,4.8,24,2022-07-25,Closed
4065,4065,36923.16,auto,7.05,12,2022-05-24,Closed
4066,4066,23301.93,auto,9.7,24,2021-08-09,Approved
4067,4067,35415.72,mortgage,8.3,36,2021-08-04,Approved
4068,4068,28720.66,personal,1.52,60,2020-06-27,Closed
4069,4069,4501.77,personal,3.75,36,2021-09-14,Approved
4070,4070,29249.78,auto,1.44,36,2020-05-01,Rejected
4071,4071,23160.12,personal,1.56,12,2021-04-25,Approved
4072,4072,6584.18,mortgage,2.15,36,2022-09-03,Approved
4073,4073,17868.99,auto,3.89,36,2021-09-04,Rejected
4074,4074,44845.07,mortgage,3.08,48,2021-01-29,Rejected
4075,4075,40381.42,mortgage,4.17,24,2022-06-02,Approved
4076,4076,45781.26,personal,8.4,48,2021-05-20,Closed
4077,4077,36136.91,auto,8.18,12,2021-05-11,Closed
4078,4078,31995.13,mortgage,4.16,24,2022-06-27,Rejected
4079,4079,7822.64,auto,6.94,24,2022-01-22,Approved
4080,4080,6253.27,auto,4.35,60,2020-11-09,Closed
4081,4081,13090.92,mortgage,4.47,60,2022-03-23,Approved
4082,4082,16395.66,personal,7.08,36,2022-04-18,Rejected
4083,4083,30744.74,personal,4.46,24,2021-02-09,Approved
4084,4084,43988.14,auto,5.94,24,2022-02-10,Rejected
4085,4085,44645.8,personal,2.04,60,2022-07-25,Rejected
4086,4086,34435.48,auto,5.85,36,2021-07-06,Closed
4087,4087,29121.78,auto,7.68,60,2022-07-25,Rejected
4088,4088,12975.04,mortgage,9.0,24,2021-10-29,Rejected
4089,4089,46959.28,auto,2.33,12,2021-05-17,Closed
4090,4090,33884.53,mortgage,4.7,60,2020-05-07,Approved
4091,4091,27139.4,personal,5.38,48,2021-03-23,Rejected
4092,4092,6093.86,mortgage,9.14,60,2022-06-13,Closed
4093,4093,41468.28,personal,3.32,24,2021-09-18,Approved
4094,4094,18100.63,mortgage,2.49,36,2022-05-08,Approved
4095,4095,45128.75,personal,2.27,24,2020-01-15,Rejected
4096,4096,9252.33,auto,2.39,36,2021-05-26,Closed
4097,4097,3381.16,mortgage,8.83,24,2020-10-12,Approved
4098,4098,22301.68,personal,6.58,48,2022-02-16,Closed
4099,4099,4836.86,mortgage,4.79,48,2022-04-02,Approved
4100,4100,4028.35,auto,8.8,36,2022-02-02,Approved
4101,4101,35972.88,personal,3.68,48,2021-05-12,Rejected
4102,4102,13611.41,auto,9.35,12,2022-01-12,Closed
4103,4103,32303.68,mortgage,7.83,12,2022-06-14,Closed
4104,4104,28970.8,auto,1.19,48,2022-06-18,Rejected
4105,4105,7896.88,personal,5.16,60,2022-09-28,Closed
4106,4106,19903.17,auto,8.58,48,2020-03-05,Closed
4107,4107,4237.13,auto,4.57,36,2022-10-08,Approved
4108,4108,21661.99,personal,9.88,48,2022-02-04,Approved
4109,4109,9935.74,personal,8.62,48,2022-05-28,Closed
4110,4110,5719.16,auto,7.78,36,2022-11-03,Closed
4111,4111,16532.28,mortgage,2.22,12,2020-04-20,Closed
4112,4112,1167.54,auto,1.97,60,2022-04-06,Approved
4113,4113,38130.68,auto,6.77,24,2022-08-31,Approved
4114,4114,8751.0,personal,6.95,60,2021-09-25,Approved
4115,4115,31666.0,personal,2.33,24,2021-09-01,Rejected
4116,4116,41796.53,personal,8.69,48,2021-02-24,Rejected
4117,4117,45944.68,personal,8.86,12,2020-08-07,Closed
4118,4118,28321.16,auto,4.75,48,2022-02-03,Closed
4119,4119,39625.91,personal,6.47,24,2021-02-15,Approved
4120,4120,23283.81,personal,5.6,12,2022-09-15,Closed
4121,4121,25018.86,mortgage,1.32,24,2020-06-29,Rejected
4122,4122,27791.84,mortgage,1.81,48,2022-03-14,Approved
4123,4123,33836.71,mortgage,8.02,24,2020-06-02,Closed
4124,4124,33825.95,mortgage,5.39,12,2020-08-14,Approved
4125,4125,39483.52,auto,6.5,60,2020-01-28,Closed
4126,4126,31230.26,mortgage,6.52,48,2022-08-03,Rejected
4127,4127,44249.07,mortgage,4.42,24,2020-03-09,Closed
4128,4128,35752.57,mortgage,1.26,24,2022-09-15,Rejected
4129,4129,46518.68,auto,8.08,60,2020-08-03,Approved
4130,4130,37771.4,auto,5.22,12,2022-03-03,Approved
4131,4131,37196.51,auto,2.25,36,2021-06-11,Approved
4132,4132,43159.46,mortgage,1.19,36,2021-09-27,Approved
4133,4133,33134.7,auto,1.16,36,2021-11-24,Approved
4134,4134,9799.19,auto,1.3,48,2022-10-11,Closed
4135,4135,5065.45,mortgage,2.4,36,2022-10-15,Rejected
4136,4136,16475.48,auto,3.08,36,2022-01-29,Approved
4137,4137,40905.3,auto,3.22,60,2021-05-30,Approved
4138,4138,2063.68,auto,6.69,36,2022-09-15,Rejected
4139,4139,8351.94,mortgage,3.17,24,2022-06-23,Closed
4140,4140,6199.67,auto,7.07,60,2020-09-22,Rejected
4141,4141,2821.57,personal,8.41,24,2021-09-23,Closed
4142,4142,40703.91,auto,4.46,48,2020-08-28,Approved
4143,4143,14699.71,mortgage,7.47,60,2021-02-06,Closed
4144,4144,36717.38,personal,1.94,24,2022-03-22,Approved
4145,4145,7953.69,personal,3.95,24,2022-03-12,Closed
4146,4146,21037.75,mortgage,7.14,12,2022-03-31,Closed
4147,4147,6706.81,auto,9.39,12,2022-02-09,Rejected
4148,4148,1121.54,mortgage,6.54,12,2021-08-21,Approved
4149,4149,31044.95,mortgage,4.27,12,2020-08-26,Closed
4150,4150,24568.11,mortgage,3.82,36,2022-07-30,Rejected
4151,4151,21415.18,personal,4.52,48,2020-01-15,Rejected
4152,4152,4854.32,auto,6.88,36,2020-05-02,Rejected
4153,4153,29822.04,mortgage,3.94,48,2021-01-18,Rejected
4154,4154,39220.05,auto,5.23,60,2020-09-19,Approved
4155,4155,4294.98,personal,7.83,48,2020-10-17,Rejected
4156,4156,21259.46,auto,3.14,36,2022-10-22,Closed
4157,4157,16266.27,mortgage,7.45,60,2020-06-10,Approved
4158,4158,44701.96,personal,7.85,60,2021-05-06,Rejected
4159,4159,13870.13,personal,8.77,60,2021-12-04,Approved
4160,4160,47269.75,personal,1.21,12,2021-06-30,Approved
4161,4161,41591.72,personal,2.02,36,2021-09-01,Rejected
4162,4162,5907.79,mortgage,9.59,12,2022-08-31,Approved
4163,4163,24551.25,mortgage,2.13,24,2022-07-19,Rejected
4164,4164,32801.07,auto,5.39,60,2022-01-10,Approved
4165,4165,30060.52,personal,2.5,60,2020-10-26,Closed
4166,4166,34282.29,auto,8.31,60,2020-08-21,Approved
4167,4167,21889.02,personal,1.87,36,2021-05-19,Approved
4168,4168,45332.39,auto,1.77,60,2022-06-27,Approved
4169,4169,14247.68,auto,5.54,36,2022-09-06,Approved
