customer_id,account_type,account_balance,date_of_account_opening,last_transaction_date,branch_id
4002,current,7303.39,2022-06-29,2023-10-25,28
4003,savings,2102.75,2003-06-18,2023-05-23,63
4004,savings,9179.46,2007-01-04,2023-03-01,67
4005,current,1439.86,2016-02-02,2023-11-10,45
4006,current,3804.21,2010-02-11,2023-10-16,24
4007,current,4575.87,2009-09-12,2023-01-02,77
4008,savings,851.37,2016-10-24,2023-06-02,64
4009,savings,3539.99,2017-12-17,2023-09-11,79
4010,current,1108.62,2015-07-03,2023-02-28,73
4011,current,7918.77,2011-06-04,2023-09-08,39
4012,savings,563.6,2016-11-17,2023-01-25,99
4013,savings,269.65,2004-07-28,2023-05-13,45
4014,savings,7351.74,2022-03-09,2023-08-31,61
4015,savings,7830.4,2009-08-25,2023-03-03,82
4016,savings,5006.74,2005-05-31,2023-04-14,43
4017,current,3246.94,2000-04-09,2023-03-19,67
4018,savings,2440.89,2009-12-05,2023-07-28,92
4019,savings,1258.58,2019-02-15,2023-04-15,80
4020,savings,4893.88,2011-09-19,2023-04-01,42
4021,current,4961.78,2021-09-16,2023-06-13,41
4022,current,4614.01,2003-03-16,2023-12-20,47
4023,savings,7804.8,2011-12-23,2023-04-25,43
4024,savings,1087.79,2006-06-04,2023-05-30,23
4025,current,6733.1,2006-05-16,2023-08-21,32
4026,savings,4075.52,2012-04-09,2023-03-27,74
4027,current,2485.4,2000-08-12,2023-01-28,57
4028,current,6847.78,2012-04-20,2023-02-17,38
4029,savings,2057.01,2003-12-11,2023-07-07,77
4030,savings,2386.08,2013-07-21,2023-03-25,15
4031,current,9985.6,2022-11-07,2023-03-04,28
4032,savings,8897.82,2011-11-02,2023-01-02,13
4033,current,7001.68,2014-03-29,2023-10-06,35
4034,savings,3226.05,2008-10-20,2023-02-20,2
4035,current,5413.51,2007-03-02,2023-08-14,61
4036,current,1353.5,2014-12-13,2023-03-21,65
4037,current,3406.12,2012-07-06,2023-09-03,41
4038,savings,772.91,2018-04-16,2023-07-25,96
4039,current,6142.15,2003-12-08,2023-04-26,94
4040,current,8589.21,2014-03-29,2023-09-14,86
4041,savings,8114.56,2019-10-21,2023-01-15,4
4042,savings,8575.2,2008-02-20,2023-08-05,53
4043,current,1828.54,2011-01-13,2023-02-12,88
4044,savings,6535.84,2018-05-02,2023-04-13,14
4045,current,9571.75,2010-05-15,2023-10-21,17
4046,current,7854.19,2014-12-21,2023-03-04,14
4047,current,133.56,2002-01-10,2023-08-19,41
4048,savings,8834.84,2002-08-02,2023-08-26,62
4049,current,7087.22,2020-09-10,2023-11-03,52
4050,savings,1308.41,2007-03-14,2023-09-07,27
4051,current,3206.84,2004-04-05,2023-03-19,85
4052,current,1263.4,2016-04-13,2023-03-24,40
4053,savings,7325.12,2016-07-07,2023-06-03,35
4054,current,134.89,2011-11-07,2023-08-18,90
4055,current,4698.77,2019-11-14,2023-04-07,95
4056,savings,9998.11,2013-05-12,2023-06-23,59
4057,savings,8526.19,2013-04-22,2023-05-20,97
4058,current,5913.49,2001-12-11,2023-04-03,49
4059,current,6969.95,2015-11-11,2023-05-20,63
4060,savings,6076.02,2004-12-22,2023-01-29,11
4061,current,8127.37,2009-04-09,2023-12-27,80
4062,current,8871.25,2017-02-15,2023-03-02,6
4063,savings,7689.26,2005-10-28,2023-02-10,98
4064,savings,1901.43,2005-09-26,2023-05-28,41
4065,current,3787.96,2000-03-31,2023-10-29,32
4066,savings,7865.64,2013-02-12,2023-09-04,21
4067,savings,8249.46,2021-08-26,2023-06-07,93
4068,savings,6325.15,2010-12-19,2023-10-22,75
4069,current,7170.04,2011-02-01,2023-09-03,57
4070,current,1827.54,2008-08-22,2023-10-23,5
4071,savings,3789.39,2003-06-11,2023-06-28,91
4072,savings,5392.9,2021-10-01,2023-09-15,28
4073,current,9838.71,2013-12-14,2023-08-06,95
4074,current,8012.23,2000-08-03,2023-06-05,75
4075,current,2006.94,2016-09-03,2023-11-03,77
4076,current,3588.82,2014-12-17,2023-04-30,70
4077,savings,2247.29,2016-12-02,2023-09-21,27
4078,savings,1607.36,2002-06-21,2023-10-14,94
4079,savings,1287.8,2008-01-13,2023-02-08,53
4080,savings,9660.46,2006-06-25,2023-07-07,48
4081,savings,9075.67,2005-02-17,2023-08-30,83
4082,current,4884.12,2005-09-23,2023-03-24,78
4083,current,5530.59,2009-05-29,2023-07-24,58
4084,savings,8402.37,2014-04-25,2023-05-24,9
4085,savings,6523.5,2019-02-28,2023-10-06,55
4086,current,7353.31,2013-11-05,2023-07-01,45
4087,current,7932.3,2007-10-30,2023-11-21,28
4088,current,4881.98,2020-06-15,2023-01-12,28
4089,savings,9750.45,2003-02-15,2023-10-19,46
4090,current,6320.81,2003-01-08,2023-02-26,25
4091,savings,6371.5,2012-09-26,2023-06-03,26
4092,current,1496.35,2004-12-17,2023-04-02,62
4093,current,9878.6,2022-01-31,2023-03-31,68
4094,savings,800.68,2021-09-12,2023-01-04,67
4095,savings,9857.8,2018-11-11,2023-08-09,34
4096,current,9114.6,2012-12-11,2023-05-24,21
4097,savings,8578.56,2013-11-23,2023-01-22,81
4098,current,6768.63,2010-05-11,2023-07-11,34
4099,savings,6127.7,2016-01-24,2023-04-17,44
4100,savings,9966.54,2015-07-08,2023-11-22,76
4101,current,9742.58,2011-02-10,2023-08-08,89
4102,savings,8137.15,2010-02-20,2023-08-27,21
4103,current,959.93,2004-09-06,2023-12-07,18
4104,savings,3784.45,2014-10-25,2023-08-06,36
4105,savings,8672.69,2018-07-21,2023-02-08,70
4106,current,7054.95,2019-07-24,2023-09-02,84
4107,current,1307.84,2015-12-05,2023-05-30,53
4108,savings,3547.66,2002-05-17,2023-01-30,20
4109,current,292.31,2019-03-02,2023-06-10,96
4110,current,8938.75,2016-01-25,2023-04-14,95
4111,current,7495.35,2016-04-27,2023-06-07,84
4112,current,4415.02,2012-06-23,2023-11-05,94
4113,savings,7627.84,2022-07-01,2023-05-14,3
4114,current,9340.88,2008-04-14,2023-02-23,84
4115,savings,2870.93,2016-11-25,2023-12-01,8
4116,current,2929.59,2009-05-23,2023-02-05,85
4117,current,4878.25,2005-03-17,2023-11-15,48
4118,current,7098.31,2013-07-16,2023-05-11,23
4119,current,9931.07,2009-02-11,2023-11-09,1
4120,savings,1713.02,2000-11-29,2023-03-21,2
4121,current,3487.14,2003-11-28,2023-09-29,74
4122,current,3698.06,2014-08-25,2023-04-30,37
4123,savings,7285.66,2009-11-26,2023-05-14,94
4124,current,8877.32,2001-07-25,2023-07-24,51
4125,current,1919.57,2002-03-12,2023-09-22,44
4126,current,7165.14,2003-04-03,2023-08-21,24
4127,current,9105.26,2022-12-17,2023-01-28,32
4128,savings,1300.83,2022-10-10,2023-10-28,56
4129,savings,6387.09,2011-10-30,2023-02-27,50
4130,savings,2103.6,2009-01-07,2023-01-29,64
4131,savings,4467.3,2007-02-24,2023-12-17,30
4132,current,1355.41,2012-09-25,2023-11-09,38
4133,current,6867.83,2011-08-21,2023-02-02,78
4134,savings,4073.62,2010-03-21,2023-04-18,55
4135,current,5715.8,2016-11-08,2023-09-29,3
4136,current,5283.07,2006-09-18,2023-12-11,25
4137,savings,6970.45,2002-03-20,2023-07-10,45
4138,savings,8966.23,2019-03-09,2023-03-22,62
4139,savings,2869.52,2012-01-17,2023-03-23,7
4140,current,5992.15,2000-08-07,2023-04-06,81
4141,current,5780.29,2021-05-03,2023-05-26,27
4142,current,3219.94,2016-09-26,2023-02-26,23
4143,current,5045.9,2008-09-08,2023-08-06,32
4144,current,500.49,2007-10-12,2023-08-30,2
4145,current,4326.64,2013-01-26,2023-10-11,75
4146,savings,2778.22,2014-03-18,2023-06-17,34
4147,savings,8653.36,2005-06-05,2023-05-16,52
4148,savings,3642.14,2007-08-08,2023-05-21,61
4149,savings,2002.88,2018-11-17,2023-06-21,34
4150,current,5343.75,2003-03-27,2023-02-16,7
4151,savings,8128.55,2012-09-22,2023-01-10,10
4152,savings,3605.05,2022-03-02,2023-10-24,89
4153,savings,8483.62,2005-09-28,2023-07-14,2
4154,savings,3328.68,2022-04-01,2023-11-26,30
4155,current,7382.42,2019-05-19,2023-01-15,81
4156,savings,1240.99,2017-12-02,2023-08-04,29
4157,savings,715.79,2007-09-04,2023-07-08,82
4158,savings,7402.0,2007-04-27,2023-09-10,60
4159,current,3747.14,2014-09-20,2023-11-26,99
4160,savings,3990.65,2008-08-26,2023-02-21,17
4161,current,5784.11,2007-01-13,2023-02-28,56
4162,current,9870.01,2020-09-02,2023-06-25,86
4163,current,1797.95,2020-12-05,2023-10-22,51
4164,savings,3068.56,2010-05-02,2023-05-06,25
4165,savings,6522.17,2020-04-06,2023-02-11,84
4166,savings,7039.54,2007-02-26,2023-11-03,16
4167,current,7090.84,2016-10-02,2023-11-02,25
4168,current,5994.51,2004-08-13,2023-12-14,15
4169,current,5924.01,2002-04-18,2023-12-27,79
4170,savings,1566.26,2017-08-28,2023-09-11,57
4171,savings,8362.79,2006-04-28,2023-03-07,15
4172,current,188.07,2013-08-12,2023-02-27,56
4173,savings,4234.01,2010-10-22,2023-05-07,82
4174,current,2232.55,2011-05-27,2023-01-04,37
4175,savings,1132.97,2000-03-23,2023-08-23,65
4176,current,3262.96,2009-12-02,2023-02-01,33
4177,savings,6606.15,2014-01-10,2023-06-24,3
4178,current,5021.12,2018-06-05,2023-03-03,49
4179,savings,8747.91,2014-04-21,2023-08-14,22
4180,savings,6036.89,2022-10-05,2023-05-24,54
4181,current,2606.03,2005-03-05,2023-01-18,21
4182,savings,5200.69,2022-01-09,2023-08-08,27
4183,savings,2351.12,2013-02-05,2023-08-22,4
4184,current,1868.7,2016-09-07,2023-08-23,99
4185,savings,9554.7,2000-11-12,2023-12-28,1
4186,savings,4733.53,2001-05-19,2023-11-17,4
4187,savings,6546.96,2017-07-17,2023-03-21,55
4188,savings,8746.98,2019-11-25,2023-10-20,24
4189,current,3289.56,2001-08-23,2023-03-14,29
4190,savings,7911.35,2009-07-11,2023-12-03,22
4191,savings,7909.39,2006-09-18,2023-04-10,23
4192,savings,8257.72,2003-02-21,2023-09-13,85
4193,current,1975.7,2011-12-08,2023-11-11,78
4194,current,9632.12,2019-01-02,2023-12-17,8
4195,current,2820.33,2003-01-19,2023-06-11,58
4196,savings,7790.47,2017-11-02,2023-10-20,80
4197,current,1706.83,2018-11-28,2023-06-11,99
4198,savings,9249.85,2010-05-12,2023-12-23,88
4199,current,4335.67,2015-08-05,2023-05-09,59
4200,current,6719.67,2015-07-02,2023-11-05,90
4201,savings,8516.9,2015-03-28,2023-09-10,7
4202,current,2895.63,2020-02-02,2023-03-03,25
4203,current,3951.06,2009-12-20,2023-05-23,45
4204,current,3202.55,2002-11-20,2023-08-11,90
4205,current,2900.42,2019-03-03,2023-11-03,26
4206,current,5151.98,2015-09-10,2023-01-14,30
4207,savings,5512.78,2017-10-28,2023-12-30,66
4208,savings,860.55,2011-07-13,2023-04-08,53
4209,current,6765.6,2009-11-04,2023-02-28,73
4210,savings,4258.01,2014-11-03,2023-06-29,39
4211,savings,8906.34,2007-12-29,2023-01-01,11
4212,current,8866.67,2015-02-26,2023-08-15,79
4213,current,7228.92,2006-10-08,2023-05-25,12
4214,savings,8552.45,2011-09-18,2023-11-08,99
4215,current,9232.89,2010-09-13,2023-05-13,50
4216,savings,5815.56,2012-08-17,2023-05-25,56
4217,savings,9721.87,2008-05-20,2023-10-01,40
4218,current,9558.45,2017-11-01,2023-12-11,16
4219,savings,1187.84,2019-07-18,2023-11-07,49
4220,savings,5275.27,2022-03-06,2023-02-16,32
4221,savings,1233.23,2020-08-04,2023-07-27,82
4222,current,6872.92,2007-06-08,2023-08-27,45
4223,current,7676.23,2020-06-26,2023-08-30,85
4224,current,8858.31,2015-12-07,2023-04-14,80
4225,current,6535.09,2014-07-06,2023-10-04,71
4226,current,4594.53,2007-06-20,2023-06-06,5
4227,current,1643.78,2006-08-25,2023-07-07,44
4228,savings,1338.53,2009-04-02,2023-06-23,41
4229,savings,4908.11,2012-08-23,2023-04-10,97
4230,current,8342.22,2005-12-10,2023-01-10,95
4231,savings,7532.12,2017-04-26,2023-03-25,85
4232,savings,8819.94,2014-11-08,2023-02-22,67
4233,savings,8128.8,2007-09-01,2023-05-07,74
4234,savings,2134.12,2006-04-22,2023-05-15,75
4235,savings,2083.21,2000-07-31,2023-10-13,22
4236,savings,4634.33,2013-09-03,2023-12-15,17
4237,savings,1992.44,2003-08-13,2023-02-24,89
4238,savings,1956.0,2022-03-01,2023-09-01,92
4239,current,2751.01,2018-10-24,2023-03-06,50
4240,current,323.42,2003-04-29,2023-01-21,84
4241,current,5756.29,2022-02-16,2023-09-20,94
4242,current,4026.41,2022-10-12,2023-10-27,31
4243,savings,2450.22,2015-03-26,2023-11-20,13
4244,current,1428.82,2008-12-30,2023-12-25,74
4245,current,4612.92,2020-12-21,2023-09-05,51
4246,savings,6059.39,2004-11-16,2023-05-23,33
4247,current,9735.45,2017-05-04,2023-04-08,20
4248,current,2612.86,2005-01-12,2023-01-02,48
4249,savings,360.72,2006-09-06,2023-12-23,78
4250,current,7386.55,2003-01-11,2023-05-11,72
4251,current,2428.18,2008-03-21,2023-06-25,72
4252,savings,4894.21,2014-03-16,2023-02-16,92
4253,savings,8101.43,2009-04-28,2023-08-29,74
4254,current,466.07,2008-11-06,2023-12-22,14
4255,current,1501.04,2011-07-04,2023-01-27,62
4256,current,1071.94,2008-05-09,2023-02-05,51
4257,savings,2413.89,2010-08-13,2023-12-05,78
4258,savings,1813.02,2020-11-05,2023-12-20,70
4259,current,3234.36,2020-01-03,2023-12-02,98
4260,current,7488.42,2007-11-22,2023-06-29,81
4261,current,519.2,2000-12-25,2023-02-20,21
4262,savings,830.26,2019-05-09,2023-12-08,92
4263,savings,5686.81,2006-01-06,2023-06-09,38
4264,current,5250.57,2013-10-04,2023-09-15,15
4265,current,4793.34,2016-04-23,2023-01-17,36
4266,savings,5207.5,2000-04-08,2023-10-06,9
4267,savings,7446.18,2020-01-30,2023-06-21,99
4268,savings,5803.53,2007-05-27,2023-10-29,59
4269,savings,4624.03,2005-02-18,2023-02-23,82
4270,current,909.33,2020-04-12,2023-01-13,54
4271,savings,9750.23,2015-08-13,2023-07-21,17
4272,savings,2469.4,2015-02-27,2023-11-23,82
4273,current,8704.66,2001-11-15,2023-09-03,4
4274,current,3851.88,2006-02-17,2023-09-28,84
4275,current,6870.97,2002-06-17,2023-08-16,13
4276,current,4595.88,2013-11-15,2023-03-03,75
4277,current,3606.21,2018-08-28,2023-07-20,43
4278,current,6181.62,2014-11-29,2023-06-01,97
4279,current,5407.45,2005-01-05,2023-03-11,92
4280,savings,2401.08,2015-04-16,2023-07-08,8
4281,savings,3428.79,2006-10-17,2023-11-23,20
4282,current,440.33,2022-06-26,2023-07-27,82
4283,savings,2016.48,2016-11-16,2023-05-11,71
4284,savings,3424.75,2012-01-29,2023-06-06,61
4285,current,9724.0,2001-09-09,2023-10-04,44
4286,savings,5318.18,2002-12-24,2023-02-23,97
4287,savings,7037.88,2022-11-01,2023-09-01,51
4288,savings,6768.64,2014-07-08,2023-08-03,58
4289,savings,9810.79,2021-03-19,2023-01-11,75
4290,current,5601.09,2021-08-04,2023-08-07,30
4291,savings,5896.39,2021-04-29,2023-07-24,99
4292,savings,3070.69,2011-12-26,2023-07-20,84
4293,current,6298.57,2020-07-12,2023-03-13,10
4294,savings,7601.47,2000-04-22,2023-04-19,94
4295,current,1122.21,2014-08-07,2023-01-27,18
4296,savings,4853.23,2006-02-07,2023-12-15,25
4297,savings,4276.81,2014-06-28,2023-10-16,96
4298,current,1224.49,2021-01-01,2023-01-05,34
4299,current,3478.75,2006-06-15,2023-09-22,44
4300,current,5398.27,2019-06-02,2023-05-21,39
4301,savings,6533.71,2014-08-17,2023-08-13,95
4302,current,2960.05,2016-08-03,2023-12-16,92
4303,savings,4815.37,2012-02-25,2023-03-30,90
4304,savings,7367.39,2018-06-26,2023-05-14,68
4305,current,4280.25,2008-05-09,2023-04-13,43
4306,savings,9413.65,2014-05-06,2023-11-26,20
4307,savings,403.99,2011-03-17,2023-05-05,72
4308,current,2676.25,2012-04-12,2023-10-31,2
4309,savings,1420.57,2008-02-29,2023-03-24,27
4310,savings,5458.78,2021-12-17,2023-09-24,34
4311,current,1856.0,2013-11-14,2023-09-20,55
4312,savings,7444.22,2010-11-08,2023-12-27,36
4313,current,9191.67,2011-03-08,2023-02-26,85
4314,current,2151.28,2013-04-22,2023-10-14,72
4315,savings,9076.95,2012-09-25,2023-07-06,87
4316,savings,6354.38,2003-01-28,2023-06-23,72
4317,current,2042.09,2012-10-15,2023-12-03,69
4318,savings,7391.8,2002-03-26,2023-12-01,65
4319,current,999.65,2002-09-05,2023-05-15,85
4320,current,6952.27,2007-10-29,2023-04-04,44
4321,savings,8626.49,2001-11-13,2023-12-17,43
4322,savings,9508.72,2022-04-15,2023-01-09,74
4323,savings,639.86,2010-01-03,2023-01-09,66
4324,savings,713.16,2002-02-19,2023-04-23,21
4325,savings,9311.01,2003-12-13,2023-05-02,61
4326,savings,7916.97,2021-05-28,2023-04-18,13
4327,savings,7765.24,2012-04-27,2023-12-08,28
4328,savings,7451.96,2007-07-22,2023-09-29,30
4329,current,7201.56,2016-05-29,2023-09-15,82
4330,savings,6170.91,2008-07-17,2023-07-17,2
4331,savings,8146.13,2006-12-20,2023-04-28,58
4332,current,438.31,2011-01-24,2023-06-05,83
4333,current,7428.99,2016-02-01,2023-05-08,21
4334,savings,5870.88,2007-09-29,2023-02-12,90
4335,current,9083.85,2004-01-02,2023-03-04,46
4336,current,9370.1,2021-09-29,2023-05-25,89
4337,current,2489.17,2001-07-07,2023-10-02,83
4338,savings,7915.65,2019-04-22,2023-01-23,25
4339,current,9574.29,2016-02-25,2023-12-30,57
4340,savings,2739.83,2011-10-05,2023-10-02,20
4341,current,8525.74,2013-12-22,2023-05-09,6
4342,current,5906.64,2009-04-12,2023-10-26,18
4343,savings,4010.45,2014-07-25,2023-10-08,49
4344,savings,8253.73,2009-12-30,2023-07-01,82
4345,current,8715.96,2008-08-01,2023-09-19,20
4346,savings,2898.2,2014-05-30,2023-08-16,34
4347,savings,7965.18,2020-04-07,2023-09-08,10
4348,savings,591.65,2009-07-27,2023-03-22,33
4349,current,4234.86,2003-08-30,2023-03-17,55
4350,savings,790.87,2013-12-06,2023-10-08,19
4351,current,3008.97,2016-12-18,2023-07-21,66
4352,savings,9508.61,2008-03-30,2023-04-29,47
4353,savings,7373.9,2007-04-13,2023-09-09,49
4354,current,7580.44,2007-06-28,2023-05-02,67
4355,current,1431.42,2014-07-13,2023-06-23,30
4356,savings,5828.99,2013-03-06,2023-12-25,83
4357,current,3949.47,2012-11-26,2023-02-28,85
4358,current,7368.38,2018-07-01,2023-02-24,59
4359,savings,1655.15,2018-01-23,2023-06-01,78
4360,savings,2891.02,2000-06-27,2023-11-27,31
4361,current,8995.87,2002-11-03,2023-06-01,21
4362,savings,1780.82,2010-07-01,2023-06-17,17
4363,current,6360.88,2013-01-30,2023-05-28,53
4364,current,3220.0,2020-05-01,2023-12-09,51
4365,savings,910.66,2015-11-02,2023-07-16,24
4366,savings,2314.46,2016-11-29,2023-05-04,40
4367,current,8707.15,2013-02-26,2023-08-16,98
4368,savings,9114.44,2020-04-04,2023-11-29,47
4369,current,4256.35,2020-02-25,2023-07-13,20
4370,current,6246.92,2017-05-02,2023-12-15,16
4371,current,5252.93,2009-10-08,2023-03-20,58
4372,savings,2868.97,2012-02-10,2023-01-08,49
4373,savings,3513.47,2010-11-30,2023-12-20,42
4374,savings,5315.52,2009-01-26,2023-02-24,12
4375,current,6984.08,2017-01-31,2023-02-06,41
4376,savings,3563.58,2022-03-11,2023-12-12,58
4377,current,7019.26,2000-11-05,2023-09-06,60
4378,savings,9613.71,2019-12-04,2023-07-19,24
4379,current,343.12,2018-06-03,2023-09-27,13
4380,current,1721.99,2005-03-07,2023-03-30,34
4381,savings,9171.08,2005-04-01,2023-08-14,61
4382,savings,808.54,2017-10-17,2023-11-19,27
4383,savings,7673.96,2014-04-18,2023-06-09,85
4384,current,6277.38,2006-02-19,2023-12-01,67
4385,current,572.24,2019-10-29,2023-05-02,14
4386,savings,107.2,2005-05-27,2023-10-01,41
4387,current,5069.79,2016-04-04,2023-08-25,57
4388,current,1261.72,2015-02-17,2023-09-24,30
4389,current,8734.93,2010-11-22,2023-11-26,45
4390,savings,4859.67,2003-08-08,2023-05-12,74
4391,savings,2421.0,2018-08-09,2023-07-01,1
4392,current,1765.23,2022-12-26,2023-07-12,92
4393,current,8374.15,2017-12-05,2023-04-20,83
4394,current,7215.51,2003-10-31,2023-08-02,94
4395,savings,7207.83,2003-10-04,2023-08-28,84
4396,savings,944.54,2013-12-24,2023-05-21,52
4397,savings,6282.73,2008-10-08,2023-03-14,20
4398,savings,8707.88,2007-05-06,2023-01-03,23
4399,savings,7682.42,2021-09-09,2023-01-02,95
4400,current,1269.75,2005-11-07,2023-12-10,96
4401,current,9497.87,2019-07-27,2023-07-29,90
4402,savings,790.37,2007-09-07,2023-11-08,78
4403,savings,5613.35,2013-04-12,2023-02-27,6
4404,savings,9455.62,2005-05-11,2023-08-05,33
4405,savings,8240.34,2002-07-20,2023-09-14,8
4406,current,6840.21,2000-02-17,2023-04-23,63
4407,current,8577.8,2006-03-20,2023-03-12,4
4408,current,6765.49,2015-10-16,2023-04-12,13
4409,current,643.99,2021-09-05,2023-02-14,35
4410,savings,3573.63,2012-06-27,2023-05-24,93
4411,savings,4328.51,2001-11-09,2023-05-03,89
4412,savings,5509.13,2004-05-09,2023-09-30,34
4413,current,2373.44,2006-11-23,2023-08-18,56
4414,current,8823.61,2019-07-12,2023-01-30,11
4415,savings,2364.14,2004-04-15,2023-10-20,38
4416,current,6610.18,2018-04-19,2023-10-01,93
4417,current,8778.41,2004-04-16,2023-07-23,45
4418,savings,7354.85,2000-07-24,2023-08-28,86
4419,current,1446.53,2004-12-10,2023-09-24,58
4420,current,9518.8,2005-10-21,2023-03-01,34
4421,current,1009.97,2015-11-28,2023-08-23,75
4422,savings,2080.67,2018-04-21,2023-09-04,92
4423,current,1478.51,2003-12-08,2023-06-03,72
4424,current,6702.48,2005-04-26,2023-03-21,24
4425,savings,8093.36,2007-09-28,2023-02-07,74
4426,savings,2456.36,2020-03-16,2023-05-17,79
4427,savings,9794.56,2022-08-11,2023-08-13,63
4428,current,1478.51,2020-11-27,2023-08-30,39
4429,current,3227.1,2012-04-22,2023-07-30,21
4430,current,4954.06,2007-12-07,2023-02-15,36
4431,current,8107.59,2000-09-16,2023-06-21,48
4432,savings,3827.77,2021-09-16,2023-02-11,84
4433,savings,1880.97,2002-12-04,2023-01-23,13
4434,savings,4702.87,2013-09-02,2023-12-28,2
4435,savings,4817.3,2021-02-06,2023-10-17,27
4436,current,260.43,2020-07-10,2023-08-18,7
4437,savings,306.8,2017-09-06,2023-07-16,90
4438,current,2848.62,2003-12-13,2023-07-12,94
4439,current,7438.09,2019-05-24,2023-06-03,19
4440,savings,3723.3,2000-08-16,2023-02-24,40
4441,current,2190.92,2013-04-07,2023-09-12,21
4442,current,1218.45,2005-05-24,2023-01-15,58
4443,current,2877.17,2017-02-21,2023-06-30,26
4444,savings,4866.25,2021-10-09,2023-03-20,74
4445,current,1024.46,2011-07-29,2023-01-11,36
4446,current,247.85,2004-09-21,2023-02-27,44
4447,current,1360.34,2016-12-07,2023-08-27,64
4448,savings,7406.0,2006-10-18,2023-10-25,27
4449,current,4716.47,2014-06-21,2023-12-03,8
4450,current,4507.16,2003-12-21,2023-07-16,90
4451,current,295.55,2016-12-13,2023-06-10,1
4452,savings,7138.35,2014-02-17,2023-06-21,23
4453,savings,2098.9,2011-09-20,2023-12-11,73
4454,savings,999.57,2016-04-07,2023-05-15,31
4455,current,8436.13,2021-12-28,2023-08-14,7
4456,savings,4907.52,2003-06-09,2023-11-04,9
4457,current,7514.44,2001-02-04,2023-09-26,71
4458,current,8236.66,2015-06-10,2023-02-01,92
4459,current,9649.71,2014-08-27,2023-10-22,98
4460,savings,6274.63,2009-06-26,2023-03-19,53
4461,savings,775.95,2013-11-14,2023-11-15,16
4462,current,5621.11,2018-03-12,2023-01-20,74
4463,savings,5144.27,2006-08-11,2023-01-16,24
4464,savings,669.88,2002-12-23,2023-06-07,74
4465,current,3132.39,2010-08-10,2023-04-15,46
4466,current,4180.56,2008-08-26,2023-08-02,29
4467,savings,1693.66,2017-10-17,2023-12-23,89
4468,savings,186.74,2007-05-17,2023-03-15,30
4469,current,7594.08,2007-12-13,2023-03-13,51
4470,current,8531.18,2016-07-26,2023-08-09,83
4471,current,2368.11,2014-09-20,2023-11-30,31
4472,savings,137.62,2000-08-08,2023-07-22,30
4473,savings,8910.38,2017-07-26,2023-08-13,34
4474,current,1426.2,2008-03-31,2023-12-28,92
4475,current,4091.97,2020-08-27,2023-02-18,19
4476,current,3723.07,2014-09-10,2023-04-11,75
4477,current,1726.19,2022-01-14,2023-08-17,28
4478,current,6028.22,2015-07-30,2023-05-13,6
4479,savings,9193.57,2011-09-08,2023-12-27,17
4480,savings,5185.86,2014-11-30,2023-10-26,91
4481,current,9731.83,2011-07-20,2023-02-16,36
4482,current,1988.64,2001-09-27,2023-07-06,1
4483,current,8500.17,2007-06-30,2023-07-16,16
4484,savings,2643.39,2014-08-25,2023-09-12,68
4485,current,2580.36,2007-05-20,2023-01-19,47
4486,savings,1265.15,2004-07-14,2023-11-08,23
4487,savings,8649.97,2009-03-12,2023-06-03,96
4488,current,7278.08,2017-09-12,2023-07-13,67
4489,current,3482.4,2005-03-11,2023-04-02,62
4490,current,3559.23,2005-10-09,2023-05-11,85
4491,current,8463.47,2000-05-05,2023-12-01,88
4492,current,9283.06,2010-05-03,2023-02-19,15
4493,savings,6064.02,2011-09-27,2023-08-14,75
4494,savings,4127.71,2006-02-18,2023-09-23,67
4495,current,626.12,2001-08-11,2023-07-03,83
4496,current,1352.99,2008-06-21,2023-12-20,43
4497,current,1503.7,2017-11-13,2023-01-16,8
4498,current,2840.35,2008-11-01,2023-10-20,98
4499,current,2644.62,2004-08-30,2023-04-10,98
4500,savings,5474.53,2018-09-30,2023-10-05,44
4501,savings,9446.59,2017-01-08,2023-10-15,26
4502,savings,8630.44,2022-01-08,2023-03-22,67
4503,savings,5140.71,2004-02-14,2023-11-25,32
4504,current,271.25,2019-04-03,2023-09-09,64
4505,current,777.15,2006-02-22,2023-06-29,43
4506,savings,8617.47,2019-05-21,2023-02-02,74
4507,savings,2907.94,2008-08-01,2023-04-30,74
4508,savings,3249.1,2016-08-29,2023-04-07,62
4509,current,1483.8,2019-10-20,2023-01-14,11
4510,savings,2308.82,2021-09-29,2023-04-11,78
4511,current,2547.16,2022-11-21,2023-11-13,95
4512,current,4179.73,2000-06-25,2023-08-13,9
4513,current,6269.14,2003-03-14,2023-11-17,48
4514,current,3596.25,2001-08-09,2023-08-27,6
4515,savings,4553.65,2000-02-24,2023-03-27,54
4516,current,1900.81,2018-07-22,2023-01-30,62
4517,current,658.26,2022-10-19,2023-10-10,54
4518,current,3547.58,2020-08-22,2023-03-05,99
4519,current,718.67,2014-01-29,2023-10-16,98
4520,current,3067.23,2021-09-14,2023-11-05,56
4521,savings,8392.23,2006-01-16,2023-03-21,82
4522,current,3732.62,2007-01-09,2023-06-04,87
4523,current,2013.29,2004-09-24,2023-06-14,30
4524,savings,9030.47,2015-01-18,2023-12-16,3
4525,current,6429.56,2001-12-08,2023-10-26,61
4526,current,9883.69,2003-05-25,2023-07-30,15
4527,current,3072.49,2011-12-08,2023-04-09,3
4528,current,2083.65,2004-04-24,2023-09-24,15
4529,savings,3049.61,2008-03-08,2023-02-21,67
4530,current,8143.67,2016-10-26,2023-05-06,29
