customer_id,feedback_id,feedback_date,feedback_type,resolution_status,resolution_date,anomaly
3813,3813,4/14/2023,Complaint,Resolved,7/20/2023,1
3814,3814,10/18/2023,Praise,Resolved,4/1/2023,1
3815,3815,9/5/2023,Complaint,Resolved,2/23/2023,1
3816,3816,11/22/2023,Complaint,Pending,7/25/2023,1
3817,3817,11/12/2023,Suggestion,Resolved,5/19/2023,1
3818,3818,8/9/2023,Praise,Resolved,3/15/2023,1
3819,3819,10/19/2023,Suggestion,Resolved,,1
3820,3820,4/30/2023,Complaint,Resolved,9/12/2023,1
3821,3821,4/6/2023,Complaint,Pending,1/24/2023,-1
3822,3822,2/1/2023,Suggestion,Resolved,,1
3823,3823,6/29/2023,Complaint,Resolved,8/14/2023,1
3824,3824,6/15/2023,Praise,Pending,3/20/2023,-1
3825,3825,5/12/2023,Suggestion,Resolved,6/24/2023,1
3826,3826,11/27/2023,Complaint,Resolved,8/18/2023,1
3827,3827,7/30/2023,Suggestion,Pending,2/10/2023,1
3828,3828,3/11/2023,Complaint,Pending,11/24/2023,1
3829,3829,10/31/2023,Praise,Resolved,12/4/2023,1
3830,3830,3/4/2023,Complaint,Resolved,9/19/2023,1
3831,3831,12/13/2023,Praise,Pending,5/22/2023,1
3832,3832,1/24/2023,Praise,Pending,8/28/2023,1
3833,3833,9/12/2023,Complaint,Pending,7/12/2023,1
3834,3834,12/1/2023,Suggestion,Resolved,,1
3835,3835,6/22/2023,Suggestion,Resolved,12/2/2023,1
3836,3836,12/24/2023,Suggestion,Resolved,1/22/2023,1
3837,3837,7/12/2023,Suggestion,Pending,5/5/2023,1
3838,3838,3/19/2023,Praise,Resolved,8/20/2023,1
3839,3839,9/14/2023,Complaint,Resolved,12/19/2023,1
3840,3840,3/13/2023,Complaint,Pending,8/28/2023,1
3841,3841,10/6/2023,Complaint,Resolved,3/23/2023,1
3842,3842,12/17/2023,Suggestion,Pending,6/1/2023,1
3843,3843,1/22/2023,Praise,Pending,10/31/2023,1
3844,3844,6/26/2023,Suggestion,Pending,2/9/2023,1
3845,3845,10/8/2023,Complaint,Pending,6/24/2023,1
3846,3846,5/1/2023,Complaint,Resolved,12/17/2023,1
3847,3847,4/1/2023,Suggestion,Resolved,5/14/2023,1
3848,3848,11/20/2023,Complaint,Pending,5/4/2023,1
3849,3849,11/17/2023,Praise,Resolved,4/30/2023,1
3850,3850,6/30/2023,Praise,Resolved,9/30/2023,1
3851,3851,4/11/2023,Suggestion,Pending,10/17/2023,1
3852,3852,2/11/2023,Complaint,Pending,12/23/2023,1
3853,3853,10/3/2023,Suggestion,Pending,3/25/2023,1
3854,3854,1/16/2023,Praise,Resolved,11/20/2023,1
3855,3855,11/16/2023,Complaint,Pending,10/7/2023,1
3856,3856,2/18/2023,Praise,Pending,6/20/2023,1
3857,3857,7/12/2023,Suggestion,Resolved,5/30/2023,1
3858,3858,12/5/2023,Complaint,Resolved,2/18/2023,1
3859,3859,6/16/2023,Praise,Resolved,4/1/2023,1
3860,3860,7/23/2023,Complaint,Resolved,4/26/2023,-1
3861,3861,5/28/2023,Suggestion,Resolved,11/8/2023,1
3862,3862,5/29/2023,Praise,Resolved,,1
3863,3863,9/9/2023,Praise,Pending,9/24/2023,1
3864,3864,6/9/2023,Complaint,Pending,12/17/2023,1
3865,3865,5/12/2023,Praise,Resolved,11/18/2023,1
3866,3866,5/14/2023,Praise,Resolved,11/16/2023,1
3867,3867,12/26/2023,Complaint,Resolved,12/2/2023,1
3868,3868,8/3/2023,Suggestion,Pending,11/12/2023,1
3869,3869,4/4/2023,Praise,Resolved,,1
3870,3870,2/18/2023,Complaint,Pending,7/9/2023,1
3871,3871,3/4/2023,Praise,Pending,8/10/2023,1
3872,3872,6/6/2023,Complaint,Pending,3/23/2023,1
3873,3873,5/5/2023,Complaint,Resolved,5/13/2023,-1
3874,3874,6/22/2023,Praise,Resolved,2/6/2023,1
3875,3875,1/17/2023,Complaint,Resolved,9/16/2023,1
3876,3876,10/10/2023,Suggestion,Pending,7/12/2023,1
3877,3877,3/26/2023,Suggestion,Resolved,4/9/2023,1
3878,3878,1/17/2023,Suggestion,Pending,5/16/2023,1
3879,3879,6/25/2023,Complaint,Pending,10/19/2023,1
3880,3880,8/29/2023,Suggestion,Pending,9/24/2023,-1
3881,3881,4/10/2023,Praise,Resolved,5/18/2023,1
3882,3882,12/14/2023,Complaint,Resolved,9/30/2023,1
3883,3883,5/30/2023,Praise,Pending,10/19/2023,1
3884,3884,1/11/2023,Praise,Resolved,10/24/2023,1
3885,3885,11/6/2023,Praise,Resolved,1/30/2023,1
3886,3886,8/6/2023,Suggestion,Pending,9/11/2023,1
3887,3887,8/28/2023,Praise,Resolved,,1
3888,3888,9/13/2023,Praise,Resolved,3/15/2023,1
3889,3889,5/1/2023,Praise,Resolved,,1
3890,3890,8/23/2023,Suggestion,Pending,9/16/2023,1
3891,3891,4/6/2023,Suggestion,Resolved,4/6/2023,1
3892,3892,1/20/2023,Complaint,Pending,12/22/2023,1
3893,3893,3/29/2023,Suggestion,Pending,10/2/2023,1
3894,3894,10/10/2023,Praise,Resolved,,1
3895,3895,4/29/2023,Praise,Resolved,5/12/2023,1
3896,3896,9/13/2023,Praise,Pending,11/21/2023,1
3897,3897,8/7/2023,Suggestion,Resolved,8/29/2023,1
3898,3898,11/20/2023,Suggestion,Pending,10/28/2023,1
3899,3899,3/3/2023,Complaint,Pending,8/12/2023,-1
3900,3900,4/2/2023,Complaint,Pending,9/21/2023,1
3901,3901,5/15/2023,Suggestion,Resolved,3/8/2023,1
3902,3902,9/26/2023,Suggestion,Pending,11/11/2023,1
3903,3903,6/1/2023,Complaint,Resolved,11/4/2023,1
3904,3904,7/19/2023,Suggestion,Pending,12/18/2023,1
3905,3905,10/19/2023,Suggestion,Pending,6/13/2023,1
3906,3906,10/30/2023,Praise,Resolved,8/18/2023,1
3907,3907,12/29/2023,Praise,Resolved,2/27/2023,1
3908,3908,10/13/2023,Praise,Resolved,,1
3909,3909,9/14/2023,Praise,Resolved,9/2/2023,-1
3910,3910,4/16/2023,Suggestion,Resolved,3/29/2023,1
3911,3911,4/3/2023,Complaint,Pending,9/2/2023,1
3912,3912,3/15/2023,Praise,Resolved,10/3/2023,1
3913,3913,9/20/2023,Praise,Pending,10/22/2023,1
3914,3914,5/22/2023,Praise,Resolved,,1
3915,3915,2/22/2023,Praise,Pending,10/30/2023,1
3916,3916,12/9/2023,Suggestion,Resolved,3/6/2023,1
3917,3917,12/18/2023,Complaint,Resolved,3/12/2023,1
3918,3918,2/5/2023,Suggestion,Pending,9/27/2023,1
3919,3919,6/21/2023,Praise,Pending,7/7/2023,1
3920,3920,10/10/2023,Praise,Resolved,11/8/2023,1
3921,3921,5/24/2023,Praise,Resolved,,1
3922,3922,10/15/2023,Complaint,Resolved,3/7/2023,1
3923,3923,1/15/2023,Suggestion,Pending,8/14/2023,1
3924,3924,1/14/2023,Complaint,Pending,10/31/2023,1
3925,3925,10/27/2023,Suggestion,Pending,1/10/2023,1
3926,3926,1/3/2023,Suggestion,Pending,3/19/2023,1
3927,3927,8/20/2023,Praise,Pending,9/7/2023,1
3928,3928,6/3/2023,Complaint,Pending,9/29/2023,1
3929,3929,8/17/2023,Suggestion,Resolved,10/12/2023,1
3930,3930,12/6/2023,Complaint,Resolved,7/11/2023,1
3931,3931,9/8/2023,Praise,Pending,12/5/2023,1
3932,3932,10/24/2023,Suggestion,Pending,12/8/2023,1
3933,3933,10/16/2023,Complaint,Resolved,8/30/2023,1
3934,3934,6/3/2023,Suggestion,Resolved,8/4/2023,1
3935,3935,7/9/2023,Praise,Pending,7/7/2023,1
3936,3936,3/18/2023,Praise,Resolved,5/25/2023,1
3937,3937,3/5/2023,Complaint,Pending,8/30/2023,1
3938,3938,11/7/2023,Suggestion,Resolved,,1
3939,3939,11/14/2023,Suggestion,Pending,7/11/2023,1
3940,3940,9/20/2023,Complaint,Resolved,9/10/2023,1
3941,3941,6/28/2023,Complaint,Resolved,12/16/2023,1
3942,3942,11/22/2023,Praise,Resolved,2/22/2023,1
3943,3943,8/2/2023,Praise,Pending,11/10/2023,1
3944,3944,4/21/2023,Suggestion,Resolved,4/26/2023,1
3945,3945,9/18/2023,Suggestion,Pending,9/6/2023,1
3946,3946,12/12/2023,Suggestion,Pending,10/29/2023,1
3947,3947,8/8/2023,Praise,Resolved,1/26/2023,-1
3948,3948,8/11/2023,Suggestion,Pending,12/1/2023,1
3949,3949,4/2/2023,Suggestion,Pending,10/23/2023,1
3950,3950,12/5/2023,Praise,Pending,12/1/2023,1
3951,3951,2/20/2023,Praise,Resolved,6/21/2023,1
3952,3952,11/28/2023,Complaint,Pending,8/29/2023,1
3953,3953,12/12/2023,Suggestion,Pending,1/10/2023,1
3954,3954,4/26/2023,Suggestion,Resolved,11/22/2023,1
3955,3955,8/14/2023,Complaint,Pending,8/6/2023,1
3956,3956,3/16/2023,Praise,Resolved,2/22/2023,1
3957,3957,8/8/2023,Suggestion,Resolved,7/16/2023,1
3958,3958,4/10/2023,Suggestion,Pending,3/7/2023,1
3959,3959,12/17/2023,Praise,Resolved,6/3/2023,1
3960,3960,2/8/2023,Complaint,Resolved,9/1/2023,1
3961,3961,11/23/2023,Praise,Resolved,8/21/2023,1
3962,3962,9/25/2023,Suggestion,Pending,1/15/2023,1
3963,3963,10/22/2023,Praise,Resolved,2/22/2023,1
3964,3964,1/7/2023,Suggestion,Resolved,10/9/2023,-1
3965,3965,1/22/2023,Praise,Resolved,7/11/2023,1
3966,3966,10/31/2023,Complaint,Resolved,11/3/2023,1
3967,3967,9/25/2023,Suggestion,Resolved,1/27/2023,1
3968,3968,1/19/2023,Suggestion,Pending,10/21/2023,1
3969,3969,9/5/2023,Praise,Pending,9/26/2023,1
3970,3970,9/28/2023,Praise,Pending,3/13/2023,1
3971,3971,1/9/2023,Praise,Resolved,8/9/2023,1
3972,3972,4/17/2023,Complaint,Resolved,3/24/2023,1
3973,3973,10/24/2023,Suggestion,Pending,12/26/2023,1
3974,3974,11/25/2023,Praise,Resolved,12/22/2023,-1
3975,3975,6/5/2023,Suggestion,Resolved,,1
3976,3976,3/17/2023,Complaint,Resolved,4/7/2023,1
3977,3977,11/21/2023,Suggestion,Resolved,7/20/2023,1
3978,3978,5/21/2023,Praise,Pending,10/13/2023,1
3979,3979,4/6/2023,Suggestion,Pending,7/7/2023,1
3980,3980,10/6/2023,Suggestion,Pending,7/21/2023,1
3981,3981,1/6/2023,Complaint,Pending,3/1/2023,1
3982,3982,1/12/2023,Complaint,Resolved,6/2/2023,1
3983,3983,10/29/2023,Complaint,Resolved,10/6/2023,1
3984,3984,3/14/2023,Complaint,Resolved,4/8/2023,1
3985,3985,8/23/2023,Suggestion,Pending,5/27/2023,1
3986,3986,10/16/2023,Suggestion,Pending,11/26/2023,1
3987,3987,8/16/2023,Suggestion,Resolved,1/6/2023,1
3988,3988,9/1/2023,Praise,Pending,8/26/2023,1
3989,3989,4/8/2023,Praise,Resolved,8/1/2023,1
3990,3990,12/26/2023,Praise,Pending,1/31/2023,1
3991,3991,2/6/2023,Complaint,Resolved,12/13/2023,1
3992,3992,1/2/2023,Suggestion,Pending,10/5/2023,1
3993,3993,10/10/2023,Praise,Resolved,3/22/2023,1
3994,3994,6/7/2023,Complaint,Pending,3/1/2023,1
3995,3995,6/2/2023,Praise,Pending,3/10/2023,1
3996,3996,5/15/2023,Praise,Pending,10/2/2023,1
3997,3997,2/22/2023,Praise,Pending,5/3/2023,1
3998,3998,4/3/2023,Suggestion,Resolved,10/4/2023,1
3999,3999,2/10/2023,Complaint,Resolved,3/6/2023,1
4000,4000,6/19/2023,Praise,Resolved,12/1/2023,1
4001,4001,7/11/2023,Praise,Pending,4/27/2023,1
4002,4002,7/25/2023,Suggestion,Resolved,5/19/2023,1
4003,4003,4/9/2023,Suggestion,Pending,12/9/2023,1
4004,4004,7/9/2023,Praise,Resolved,10/29/2023,1
4005,4005,3/17/2023,Complaint,Pending,6/29/2023,1
4006,4006,7/19/2023,Complaint,Pending,8/19/2023,1
4007,4007,8/19/2023,Suggestion,Pending,4/1/2023,1
4008,4008,12/6/2023,Praise,Resolved,7/28/2023,1
4009,4009,10/10/2023,Suggestion,Pending,5/28/2023,1
4010,4010,3/6/2023,Suggestion,Resolved,8/15/2023,1
4011,4011,12/20/2023,Suggestion,Pending,7/27/2023,1
4012,4012,2/13/2023,Praise,Resolved,7/24/2023,1
4013,4013,7/22/2023,Suggestion,Resolved,,1
4014,4014,7/2/2023,Complaint,Resolved,3/18/2023,1
4015,4015,12/24/2023,Suggestion,Resolved,7/30/2023,1
4016,4016,11/3/2023,Complaint,Pending,12/25/2023,1
4017,4017,1/10/2023,Suggestion,Pending,11/12/2023,1
4018,4018,3/8/2023,Suggestion,Resolved,6/24/2023,1
4019,4019,6/6/2023,Suggestion,Resolved,8/22/2023,1
4020,4020,11/15/2023,Praise,Resolved,2/17/2023,1
4021,4021,7/7/2023,Complaint,Resolved,2/12/2023,1
4022,4022,12/18/2023,Suggestion,Pending,10/14/2023,1
4023,4023,11/27/2023,Suggestion,Pending,10/26/2023,1
4024,4024,7/17/2023,Complaint,Pending,6/6/2023,1
4025,4025,1/4/2023,Complaint,Resolved,7/10/2023,1
4026,4026,11/22/2023,Praise,Resolved,,1
4027,4027,6/24/2023,Suggestion,Resolved,12/13/2023,1
4028,4028,1/31/2023,Praise,Resolved,2/10/2023,1
4029,4029,7/5/2023,Complaint,Resolved,9/23/2023,1
4030,4030,3/8/2023,Complaint,Pending,12/28/2023,1
4031,4031,8/31/2023,Complaint,Pending,10/22/2023,1
4032,4032,11/15/2023,Suggestion,Pending,8/11/2023,1
4033,4033,2/13/2023,Complaint,Pending,1/26/2023,1
4034,4034,12/29/2023,Praise,Resolved,5/18/2023,1
4035,4035,11/20/2023,Complaint,Resolved,5/11/2023,1
4036,4036,1/27/2023,Praise,Pending,9/14/2023,-1
4037,4037,11/14/2023,Praise,Resolved,6/28/2023,1
4038,4038,6/19/2023,Praise,Pending,5/3/2023,1
4039,4039,12/25/2023,Suggestion,Resolved,11/14/2023,1
4040,4040,1/24/2023,Praise,Resolved,8/13/2023,1
4041,4041,4/28/2023,Complaint,Resolved,8/3/2023,1
4042,4042,1/23/2023,Complaint,Resolved,7/28/2023,1
4043,4043,5/2/2023,Complaint,Resolved,,1
4044,4044,12/3/2023,Suggestion,Pending,3/20/2023,1
4045,4045,7/8/2023,Praise,Pending,8/12/2023,1
4046,4046,10/27/2023,Complaint,Resolved,3/11/2023,1
4047,4047,7/16/2023,Praise,Resolved,9/30/2023,1
4048,4048,5/5/2023,Praise,Resolved,5/11/2023,1
4049,4049,7/10/2023,Suggestion,Pending,12/19/2023,1
4050,4050,3/15/2023,Praise,Resolved,1/26/2023,1
4051,4051,11/6/2023,Praise,Pending,5/29/2023,1
4052,4052,12/24/2023,Praise,Pending,12/10/2023,1
4053,4053,10/30/2023,Suggestion,Pending,12/30/2023,1
4054,4054,7/24/2023,Complaint,Pending,9/10/2023,1
4055,4055,3/22/2023,Complaint,Resolved,10/30/2023,1
4056,4056,6/29/2023,Suggestion,Resolved,,1
4057,4057,12/27/2023,Praise,Resolved,10/10/2023,1
4058,4058,4/12/2023,Suggestion,Pending,9/3/2023,-1
4059,4059,2/27/2023,Praise,Pending,6/21/2023,-1
4060,4060,7/2/2023,Complaint,Resolved,3/2/2023,1
4061,4061,4/27/2023,Praise,Pending,12/21/2023,1
4062,4062,7/28/2023,Praise,Resolved,12/10/2023,1
4063,4063,3/15/2023,Complaint,Pending,9/27/2023,1
4064,4064,1/2/2023,Suggestion,Resolved,10/24/2023,1
4065,4065,11/22/2023,Praise,Resolved,,1
4066,4066,8/13/2023,Suggestion,Resolved,12/10/2023,1
4067,4067,9/27/2023,Praise,Pending,9/11/2023,1
4068,4068,4/11/2023,Praise,Resolved,11/23/2023,1
4069,4069,7/11/2023,Praise,Pending,6/16/2023,1
4070,4070,3/4/2023,Suggestion,Resolved,,1
4071,4071,11/17/2023,Complaint,Pending,2/16/2023,1
4072,4072,6/20/2023,Complaint,Pending,7/24/2023,1
4073,4073,1/21/2023,Praise,Pending,8/19/2023,-1
4074,4074,1/12/2023,Suggestion,Pending,12/29/2023,1
4075,4075,4/7/2023,Complaint,Resolved,4/8/2023,1
4076,4076,3/23/2023,Complaint,Pending,2/7/2023,-1
4077,4077,6/12/2023,Praise,Resolved,5/4/2023,1
4078,4078,2/8/2023,Complaint,Resolved,4/13/2023,-1
4079,4079,4/22/2023,Complaint,Resolved,,1
4080,4080,5/12/2023,Suggestion,Resolved,,1
4081,4081,12/5/2023,Suggestion,Pending,12/22/2023,1
4082,4082,6/27/2023,Praise,Pending,9/27/2023,1
4083,4083,4/15/2023,Complaint,Pending,9/15/2023,1
4084,4084,11/18/2023,Suggestion,Pending,6/8/2023,1
4085,4085,8/30/2023,Praise,Pending,2/15/2023,-1
4086,4086,12/26/2023,Praise,Pending,11/25/2023,1
4087,4087,10/23/2023,Complaint,Pending,7/19/2023,1
4088,4088,3/22/2023,Suggestion,Resolved,6/13/2023,1
4089,4089,2/24/2023,Suggestion,Resolved,3/19/2023,1
4090,4090,4/27/2023,Suggestion,Resolved,,1
4091,4091,11/29/2023,Complaint,Pending,6/19/2023,1
4092,4092,8/25/2023,Praise,Pending,7/26/2023,1
4093,4093,12/12/2023,Complaint,Resolved,7/18/2023,1
4094,4094,8/11/2023,Praise,Pending,8/12/2023,1
4095,4095,10/13/2023,Complaint,Pending,9/3/2023,1
4096,4096,4/4/2023,Suggestion,Resolved,11/17/2023,1
4097,4097,8/20/2023,Complaint,Resolved,4/10/2023,-1
4098,4098,9/28/2023,Suggestion,Pending,4/27/2023,1
4099,4099,2/4/2023,Complaint,Resolved,7/10/2023,1
4100,4100,1/30/2023,Suggestion,Resolved,12/26/2023,1
4101,4101,3/28/2023,Suggestion,Resolved,8/27/2023,1
4102,4102,9/14/2023,Complaint,Pending,1/19/2023,1
4103,4103,2/12/2023,Complaint,Resolved,,1
4104,4104,1/7/2023,Complaint,Pending,2/26/2023,1
4105,4105,9/7/2023,Praise,Resolved,,1
4106,4106,7/22/2023,Complaint,Pending,5/21/2023,1
4107,4107,5/23/2023,Suggestion,Pending,10/22/2023,1
4108,4108,2/3/2023,Suggestion,Resolved,5/22/2023,1
4109,4109,9/14/2023,Complaint,Pending,11/3/2023,1
4110,4110,11/22/2023,Suggestion,Resolved,11/20/2023,1
4111,4111,4/28/2023,Suggestion,Pending,7/5/2023,1
4112,4112,5/12/2023,Suggestion,Pending,10/31/2023,1
4113,4113,3/4/2023,Suggestion,Pending,9/17/2023,1
4114,4114,1/11/2023,Praise,Pending,3/31/2023,1
4115,4115,6/29/2023,Complaint,Resolved,7/28/2023,1
4116,4116,4/28/2023,Complaint,Resolved,8/21/2023,1
4117,4117,10/16/2023,Praise,Pending,4/10/2023,-1
4118,4118,7/4/2023,Complaint,Resolved,11/25/2023,1
4119,4119,3/30/2023,Complaint,Pending,12/26/2023,1
4120,4120,8/15/2023,Suggestion,Pending,5/27/2023,1
4121,4121,6/23/2023,Complaint,Resolved,12/3/2023,1
4122,4122,3/19/2023,Complaint,Resolved,9/21/2023,-1
4123,4123,4/26/2023,Praise,Resolved,11/6/2023,1
4124,4124,4/4/2023,Complaint,Resolved,4/6/2023,1
4125,4125,3/6/2023,Complaint,Resolved,5/4/2023,1
4126,4126,11/20/2023,Suggestion,Pending,1/10/2023,1
4127,4127,8/25/2023,Suggestion,Resolved,,1
4128,4128,5/13/2023,Praise,Resolved,8/26/2023,1
4129,4129,7/21/2023,Praise,Pending,2/10/2023,1
4130,4130,3/20/2023,Complaint,Resolved,4/30/2023,1
4131,4131,6/15/2023,Praise,Resolved,3/4/2023,1
4132,4132,3/3/2023,Praise,Pending,10/9/2023,1
4133,4133,11/13/2023,Praise,Pending,8/4/2023,1
4134,4134,3/11/2023,Complaint,Pending,6/28/2023,1
4135,4135,9/4/2023,Complaint,Resolved,12/6/2023,-1
4136,4136,3/27/2023,Praise,Pending,8/7/2023,1
4137,4137,12/5/2023,Praise,Pending,2/6/2023,1
4138,4138,1/23/2023,Suggestion,Pending,12/16/2023,1
4139,4139,3/31/2023,Complaint,Pending,7/25/2023,1
4140,4140,3/28/2023,Praise,Resolved,,1
4141,4141,5/24/2023,Praise,Resolved,4/20/2023,1
4142,4142,12/14/2023,Complaint,Pending,6/27/2023,1
4143,4143,9/21/2023,Praise,Resolved,3/29/2023,1
4144,4144,8/17/2023,Praise,Pending,9/21/2023,1
4145,4145,4/9/2023,Complaint,Resolved,,1
4146,4146,6/22/2023,Suggestion,Resolved,8/19/2023,1
4147,4147,11/12/2023,Praise,Pending,8/29/2023,1
4148,4148,4/8/2023,Suggestion,Pending,1/26/2023,1
4149,4149,11/19/2023,Suggestion,Pending,3/13/2023,1
4150,4150,10/17/2023,Suggestion,Pending,5/16/2023,1
4151,4151,1/21/2023,Praise,Pending,7/13/2023,1
4152,4152,10/23/2023,Suggestion,Resolved,7/13/2023,1
4153,4153,4/9/2023,Praise,Resolved,,1
4154,4154,8/22/2023,Complaint,Resolved,9/2/2023,1
4155,4155,6/2/2023,Praise,Pending,3/29/2023,1
4156,4156,4/29/2023,Suggestion,Pending,9/21/2023,1
4157,4157,9/15/2023,Complaint,Pending,1/25/2023,1
4158,4158,7/17/2023,Complaint,Resolved,8/22/2023,1
4159,4159,2/24/2023,Complaint,Resolved,9/17/2023,1
4160,4160,4/10/2023,Praise,Resolved,8/16/2023,1
4161,4161,8/24/2023,Suggestion,Resolved,6/27/2023,1
4162,4162,2/23/2023,Praise,Resolved,,1
4163,4163,9/19/2023,Suggestion,Resolved,8/11/2023,1
4164,4164,3/1/2023,Suggestion,Pending,2/11/2023,1
4165,4165,2/9/2023,Complaint,Resolved,,1
4166,4166,3/1/2023,Complaint,Resolved,1/30/2023,1
4167,4167,10/4/2023,Praise,Resolved,11/6/2023,1
4168,4168,8/30/2023,Praise,Resolved,8/31/2023,1
4169,4169,3/22/2023,Suggestion,Resolved,8/11/2023,1
4170,4170,3/4/2023,Complaint,Pending,6/30/2023,1
4171,4171,6/30/2023,Praise,Resolved,12/7/2023,1
4172,4172,10/29/2023,Suggestion,Pending,10/31/2023,1
4173,4173,6/29/2023,Suggestion,Pending,10/4/2023,1
4174,4174,7/16/2023,Suggestion,Resolved,7/23/2023,1
4175,4175,1/22/2023,Suggestion,Pending,4/29/2023,1
4176,4176,12/29/2023,Suggestion,Pending,5/11/2023,1
4177,4177,6/6/2023,Complaint,Resolved,5/18/2023,1
4178,4178,7/6/2023,Complaint,Resolved,9/21/2023,1
4179,4179,2/20/2023,Complaint,Resolved,12/3/2023,1
4180,4180,11/11/2023,Suggestion,Resolved,,1
4181,4181,2/15/2023,Praise,Resolved,8/23/2023,1
4182,4182,1/5/2023,Praise,Pending,6/7/2023,1
4183,4183,7/24/2023,Suggestion,Resolved,4/27/2023,-1
4184,4184,4/3/2023,Complaint,Pending,8/19/2023,1
4185,4185,8/11/2023,Praise,Pending,5/11/2023,1
4186,4186,11/18/2023,Suggestion,Pending,11/11/2023,1
4187,4187,5/15/2023,Suggestion,Pending,1/14/2023,1
4188,4188,10/16/2023,Complaint,Resolved,5/24/2023,1
4189,4189,5/29/2023,Praise,Resolved,5/13/2023,1
4190,4190,10/25/2023,Suggestion,Resolved,2/28/2023,1
4191,4191,12/17/2023,Suggestion,Pending,7/23/2023,1
4192,4192,10/3/2023,Complaint,Pending,4/12/2023,1
4193,4193,5/28/2023,Complaint,Pending,5/23/2023,1
4194,4194,6/11/2023,Suggestion,Pending,8/14/2023,1
4195,4195,9/19/2023,Complaint,Pending,9/25/2023,1
4196,4196,6/5/2023,Complaint,Resolved,12/22/2023,1
4197,4197,11/5/2023,Suggestion,Pending,12/1/2023,1
4198,4198,2/7/2023,Complaint,Pending,9/6/2023,1
4199,4199,8/29/2023,Praise,Resolved,6/15/2023,1
4200,4200,6/17/2023,Complaint,Resolved,4/14/2023,1
4201,4201,9/13/2023,Suggestion,Pending,2/24/2023,1
4202,4202,5/28/2023,Complaint,Pending,1/3/2023,1
4203,4203,7/28/2023,Complaint,Resolved,8/23/2023,1
4204,4204,4/28/2023,Complaint,Resolved,4/4/2023,1
4205,4205,11/9/2023,Suggestion,Pending,4/26/2023,1
4206,4206,6/22/2023,Suggestion,Pending,12/23/2023,1
4207,4207,9/10/2023,Suggestion,Pending,7/8/2023,1
4208,4208,11/15/2023,Complaint,Pending,3/18/2023,1
4209,4209,6/27/2023,Suggestion,Pending,10/26/2023,1
4210,4210,4/20/2023,Complaint,Resolved,,1
4211,4211,12/7/2023,Complaint,Resolved,3/7/2023,1
4212,4212,4/10/2023,Suggestion,Resolved,11/9/2023,1
4213,4213,3/21/2023,Complaint,Pending,11/25/2023,1
4214,4214,6/14/2023,Complaint,Resolved,8/29/2023,1
4215,4215,3/15/2023,Praise,Resolved,7/5/2023,-1
4216,4216,8/1/2023,Complaint,Pending,10/21/2023,1
4217,4217,3/4/2023,Suggestion,Pending,1/18/2023,1
4218,4218,4/26/2023,Suggestion,Pending,5/11/2023,1
4219,4219,8/27/2023,Suggestion,Pending,4/13/2023,1
4220,4220,1/15/2023,Suggestion,Pending,12/4/2023,1
4221,4221,2/22/2023,Suggestion,Pending,6/6/2023,1
4222,4222,1/29/2023,Suggestion,Pending,9/24/2023,1
4223,4223,3/24/2023,Suggestion,Pending,6/8/2023,1
4224,4224,8/9/2023,Complaint,Pending,6/19/2023,1
4225,4225,11/22/2023,Suggestion,Pending,4/28/2023,1
4226,4226,12/13/2023,Suggestion,Resolved,11/3/2023,1
4227,4227,9/25/2023,Complaint,Pending,7/24/2023,1
4228,4228,3/15/2023,Suggestion,Pending,10/26/2023,1
4229,4229,8/6/2023,Suggestion,Resolved,12/17/2023,1
4230,4230,1/25/2023,Suggestion,Pending,9/11/2023,1
4231,4231,10/10/2023,Suggestion,Pending,4/7/2023,1
4232,4232,4/20/2023,Praise,Pending,4/22/2023,1
4233,4233,6/26/2023,Praise,Pending,10/9/2023,1
4234,4234,3/27/2023,Suggestion,Pending,6/4/2023,1
4235,4235,7/6/2023,Suggestion,Pending,11/8/2023,1
4236,4236,10/22/2023,Complaint,Pending,2/3/2023,1
4237,4237,4/9/2023,Suggestion,Resolved,3/31/2023,1
4238,4238,3/6/2023,Complaint,Pending,2/27/2023,1
4239,4239,6/3/2023,Complaint,Resolved,8/17/2023,1
4240,4240,8/30/2023,Praise,Resolved,10/15/2023,1
4241,4241,4/16/2023,Praise,Resolved,9/19/2023,1
4242,4242,1/12/2023,Suggestion,Pending,6/18/2023,1
4243,4243,4/21/2023,Suggestion,Resolved,9/2/2023,1
4244,4244,8/27/2023,Suggestion,Resolved,,1
4245,4245,9/8/2023,Complaint,Resolved,3/28/2023,1
4246,4246,9/23/2023,Complaint,Pending,2/9/2023,1
4247,4247,4/1/2023,Praise,Pending,2/1/2023,1
4248,4248,7/9/2023,Praise,Resolved,,1
4249,4249,7/27/2023,Complaint,Resolved,8/18/2023,-1
4250,4250,1/27/2023,Suggestion,Pending,6/6/2023,1
4251,4251,7/24/2023,Praise,Pending,11/13/2023,-1
4252,4252,11/28/2023,Complaint,Pending,1/4/2023,1
4253,4253,11/30/2023,Complaint,Pending,7/22/2023,1
4254,4254,11/16/2023,Complaint,Resolved,2/20/2023,1
4255,4255,11/30/2023,Complaint,Pending,1/24/2023,1
4256,4256,10/4/2023,Suggestion,Resolved,5/17/2023,1
4257,4257,5/19/2023,Complaint,Resolved,4/5/2023,1
4258,4258,7/29/2023,Suggestion,Resolved,11/13/2023,1
4259,4259,2/11/2023,Praise,Resolved,1/30/2023,1
4260,4260,11/3/2023,Complaint,Resolved,4/30/2023,1
