customer_id,transaction_id,transaction_date,transaction_type,transaction_amount,balance_after_transaction
3938,3938,1/16/2023,Deposit,906.61,383.9
3939,3939,10/30/2023,Deposit,2962.77,6330.21
3940,3940,10/14/2023,Withdrawal,2229.33,2498.0
3941,3941,4/6/2023,Transfer,2411.51,15.89
3942,3942,5/2/2023,Withdrawal,2146.91,2737.35
3943,3943,8/14/2023,Withdrawal,347.11,2205.48
3944,3944,1/29/2023,Transfer,4231.05,10267.64
3945,3945,3/17/2023,Transfer,4892.05,6161.7
3946,3946,11/20/2023,Transfer,1056.57,8534.28
3947,3947,4/29/2023,Deposit,3113.56,6110.92
3948,3948,6/20/2023,Withdrawal,2687.48,6608.14
3949,3949,2/3/2023,withdraw,4483.51,9812.75
3950,3950,9/19/2023,Deposit,3523.47,1412.81
3951,3951,11/1/2023,Transfer,3750.81,11626.23
3952,3952,7/7/2023,Deposit,4760.0,5182.49
3953,3953,2/20/2023,Withdrawal,3320.75,4062.54
3954,3954,1/9/2023,Deposit,2273.25,-49.4
3955,3955,5/13/2023,Withdrawal,269.01,6722.18
3956,3956,7/11/2023,Deposit,4532.76,10728.82
3957,3957,1/16/2023,Deposit,2952.74,-772.55
3958,3958,7/6/2023,Withdrawal,3414.76,5900.28
3959,3959,7/3/2023,Withdrawal,2531.43,9094.02
3960,3960,7/12/2023,Deposit,1974.18,6123.22
3961,3961,3/25/2023,Deposit,2524.4,10172.2
3962,3962,6/24/2023,Deposit,252.03,6355.51
3963,3963,4/2/2023,Deposit,3991.58,5390.09
3964,3964,10/18/2023,Withdrawal,798.27,8135.62
3965,3965,3/3/2023,Transfer,1669.98,7134.95
3966,3966,2/2/2023,Withdrawal,444.1,8624.53
3967,3967,5/23/2023,Transfer,4101.53,-1125.74
3968,3968,12/7/2023,Withdrawal,850.04,1858.54
3969,3969,12/28/2023,Transfer,2000.61,11718.02
3970,3970,5/3/2023,Withdrawal,2083.23,7420.0
3971,3971,4/25/2023,Transfer,1588.97,7228.14
3972,3972,12/23/2023,Deposit,4302.03,6524.28
3973,3973,3/21/2023,Deposit,3861.19,9779.31
3974,3974,8/30/2023,withdraw,3720.95,9117.95
3975,3975,5/16/2023,Deposit,1133.33,977.44
3976,3976,12/31/2023,Transfer,955.7,5488.8
3977,3977,4/5/2023,Transfer,1240.5,5945.44
3978,3978,9/21/2023,Deposit,1936.95,545.21
3979,3979,5/21/2023,Deposit,2399.0,11952.32
3980,3980,3/29/2023,Withdrawal,1258.37,6236.25
3981,3981,8/25/2023,Transfer,2294.23,7590.66
3982,3982,2/28/2023,withdraw,930.06,5095.87
3983,3983,12/3/2023,Transfer,1352.07,10232.9
3984,3984,6/24/2023,Transfer,1311.11,6690.88
3985,3985,3/1/2023,Withdrawal,3638.32,1817.24
3986,3986,6/18/2023,Deposit,2297.89,180.02
3987,3987,2/21/2023,Withdrawal,3079.93,9147.82
3988,3988,8/16/2023,Deposit,3349.84,523.54
3989,3989,9/5/2023,Deposit,351.89,6151.25
3990,3990,11/28/2023,Transfer,3976.24,7053.63
3991,3991,2/5/2023,DEP,1427.02,8612.73
3992,3992,11/29/2023,Withdrawal,2553.67,3673.47
3993,3993,4/9/2023,Deposit,1698.55,3098.84
3994,3994,3/10/2023,Deposit,3870.21,4927.27
3995,3995,5/21/2023,Transfer,1149.0,5157.98
3996,3996,7/19/2023,Transfer,4819.19,13426.05
3997,3997,9/24/2023,Deposit,2006.61,-212.97
3998,3998,1/8/2023,Transfer,3561.06,4499.78
3999,3999,3/3/2023,Deposit,3210.82,-2719.09
4000,4000,5/20/2023,Withdrawal,3715.51,-3300.5
4001,4001,11/29/2023,Transfer,2759.84,5676.64
4002,4002,12/27/2023,Withdrawal,1925.14,5378.25
4003,4003,12/8/2023,Deposit,906.17,3008.92
4004,4004,4/20/2023,Transfer,2602.02,11781.48
4005,4005,6/21/2023,Deposit,313.68,1126.18
4006,4006,2/27/2023,Withdrawal,303.53,4107.74
4007,4007,12/10/2023,Transfer,3070.83,1505.04
4008,4008,1/8/2023,Withdrawal,2407.64,3259.01
4009,4009,12/29/2023,Withdrawal,2535.46,6075.45
4010,4010,3/5/2023,Deposit,1600.28,2708.9
4011,4011,11/4/2023,Withdrawal,3954.92,3963.85
4012,4012,11/23/2023,Withdrawal,1013.91,-450.31
4013,4013,10/5/2023,Withdrawal,2934.79,-2665.14
4014,4014,7/10/2023,Deposit,4303.79,3047.95
4015,4015,8/10/2023,Withdrawal,4172.02,3658.38
4016,4016,3/20/2023,Deposit,152.85,4853.89
4017,4017,2/6/2023,Transfer,1402.14,1844.8
4018,4018,7/7/2023,Transfer,3576.52,6017.41
4019,4019,5/28/2023,Deposit,3706.32,4964.9
4020,4020,4/5/2023,Transfer,2418.9,7312.78
4021,4021,4/25/2023,Withdrawal,1020.37,5982.15
4022,4022,6/22/2023,Withdrawal,1402.21,3211.8
4023,4023,5/2/2023,withdraw,4006.78,11811.58
4024,4024,11/10/2023,Withdrawal,968.88,118.91
4025,4025,7/23/2023,Transfer,4712.14,2020.96
4026,4026,6/14/2023,Transfer,2509.33,6584.85
4027,4027,8/10/2023,Deposit,1424.27,3909.67
4028,4028,9/16/2023,Transfer,1954.18,4893.6
4029,4029,3/18/2023,Transfer,1290.0,3347.01
4030,4030,3/16/2023,Transfer,1927.83,4313.91
4031,4031,8/10/2023,Deposit,662.67,9322.93
4032,4032,7/20/2023,Deposit,4117.58,13015.4
4033,4033,8/10/2023,Withdrawal,4818.65,2183.03
4034,4034,4/3/2023,Transfer,3299.11,6525.16
4035,4035,2/7/2023,Transfer,4044.82,1368.69
4036,4036,8/22/2023,Deposit,1148.12,2501.62
4037,4037,5/1/2023,Transfer,323.14,3729.26
4038,4038,2/18/2023,withdraw,3139.29,-2366.38
4039,4039,2/3/2023,Transfer,4089.72,10231.87
4040,4040,6/3/2023,Deposit,4173.37,4415.84
4041,4041,5/10/2023,withdraw,2668.49,10783.05
4042,4042,2/25/2023,Withdrawal,3114.28,11689.48
4043,4043,4/10/2023,Withdrawal,1847.57,-19.03
4044,4044,5/15/2023,Deposit,4155.04,2380.8
4045,4045,2/5/2023,Withdrawal,3491.05,6080.7
4046,4046,6/17/2023,Transfer,937.5,6916.69
4047,4047,7/25/2023,Withdrawal,1404.4,-1270.84
4048,4048,10/9/2023,Withdrawal,767.76,8067.08
4049,4049,3/25/2023,Deposit,2533.56,4553.66
4050,4050,3/16/2023,Withdrawal,1019.17,2327.58
4051,4051,3/31/2023,Deposit,802.25,4009.09
4052,4052,5/1/2023,Transfer,810.56,2073.96
4053,4053,4/9/2023,Withdrawal,1336.7,5988.42
4054,4054,11/21/2023,Transfer,4047.06,-3912.17
4055,4055,9/29/2023,Transfer,4692.07,9390.84
4056,4056,3/16/2023,Withdrawal,4979.33,5018.78
4057,4057,12/19/2023,Withdrawal,211.0,8737.19
4058,4058,5/17/2023,Deposit,2848.84,3064.65
4059,4059,9/18/2023,Withdrawal,1339.56,5630.39
4060,4060,7/31/2023,Deposit,4944.66,1131.36
4061,4061,2/12/2023,Withdrawal,4921.8,3205.57
4062,4062,4/8/2023,Withdrawal,4671.19,13542.44
4063,4063,10/13/2023,Withdrawal,80.98,7608.28
4064,4064,3/15/2023,Withdrawal,781.06,2682.49
4065,4065,5/8/2023,Withdrawal,2766.73,1021.23
4066,4066,2/1/2023,Deposit,944.57,6921.07
4067,4067,8/4/2023,withdraw,4275.71,12525.17
4068,4068,9/30/2023,Deposit,3501.69,9826.84
4069,4069,12/30/2023,Deposit,928.57,6241.47
4070,4070,3/8/2023,Withdrawal,4093.87,5921.41
4071,4071,8/19/2023,Withdrawal,2496.39,1293.0
4072,4072,8/23/2023,Withdrawal,3551.46,8944.36
4073,4073,6/3/2023,Deposit,707.75,9130.96
4074,4074,1/12/2023,Transfer,2594.08,5418.15
4075,4075,2/6/2023,Transfer,3883.93,-1876.99
4076,4076,6/19/2023,Deposit,1734.48,1854.34
4077,4077,11/9/2023,Withdrawal,942.25,3189.54
4078,4078,1/12/2023,Withdrawal,3200.95,4808.31
4079,4079,6/23/2023,Deposit,3223.91,-1936.11
4080,4080,8/13/2023,Withdrawal,1029.69,10690.15
4081,4081,6/4/2023,Deposit,356.06,8719.61
4082,4082,11/30/2023,Withdrawal,840.59,5724.71
4083,4083,1/7/2023,Withdrawal,1384.88,6915.47
4084,4084,8/24/2023,Deposit,191.03,8211.34
4085,4085,2/7/2023,Transfer,4614.43,11137.93
4086,4086,10/25/2023,Transfer,1160.21,8513.52
4087,4087,9/1/2023,Transfer,3697.21,11629.51
4088,4088,5/3/2023,Withdrawal,2079.14,6961.12
4089,4089,6/4/2023,Transfer,2514.9,7235.55
4090,4090,10/25/2023,Transfer,2689.34,3631.47
4091,4091,9/3/2023,Transfer,3866.25,10237.75
4092,4092,12/29/2023,Transfer,3941.69,-2445.34
4093,4093,2/10/2023,Transfer,714.95,9163.65
4094,4094,9/22/2023,Transfer,1523.68,2324.36
4095,4095,4/18/2023,Deposit,2869.46,6988.34
4096,4096,8/14/2023,Transfer,1658.73,10773.33
4097,4097,6/23/2023,Withdrawal,672.67,7905.89
4098,4098,4/15/2023,Deposit,2048.09,4720.54
4099,4099,12/15/2023,Withdrawal,1099.94,7227.64
4100,4100,12/4/2023,Transfer,725.93,10692.47
4101,4101,7/1/2023,DEP,1527.1,8215.48
4102,4102,4/3/2023,Transfer,1505.44,6631.71
4103,4103,4/29/2023,DEP,495.01,464.92
4104,4104,5/1/2023,Transfer,2924.75,859.7
4105,4105,7/6/2023,Transfer,1578.58,7094.11
4106,4106,9/26/2023,Transfer,874.7,6180.25
4107,4107,12/8/2023,Transfer,4094.8,5402.64
4108,4108,1/16/2023,Transfer,22.85,3524.81
4109,4109,2/1/2023,Transfer,2276.91,-1984.6
4110,4110,12/12/2023,Deposit,2180.38,11119.13
4111,4111,4/5/2023,Transfer,3359.03,4136.32
4112,4112,4/16/2023,Deposit,1953.11,6368.13
4113,4113,6/24/2023,Transfer,2568.45,5059.39
4114,4114,11/22/2023,Deposit,4543.17,4797.71
4115,4115,10/18/2023,Withdrawal,849.73,3720.66
4116,4116,11/27/2023,Withdrawal,536.48,2393.11
4117,4117,2/6/2023,Deposit,3736.32,8614.57
4118,4118,1/22/2023,Transfer,3717.08,3381.23
4119,4119,8/6/2023,Withdrawal,4599.03,14530.1
4120,4120,3/27/2023,Withdrawal,4915.95,-3202.93
4121,4121,11/12/2023,Transfer,1928.08,1559.06
4122,4122,2/11/2023,Withdrawal,1893.36,1804.7
4123,4123,5/21/2023,Deposit,4524.24,2761.42
4124,4124,8/3/2023,Transfer,4304.95,4572.37
4125,4125,6/9/2023,withdraw,1883.45,3803.02
4126,4126,10/6/2023,Deposit,390.72,6774.42
4127,4127,6/20/2023,Transfer,2910.31,12015.57
4128,4128,6/9/2023,Withdrawal,1350.81,2651.64
4129,4129,8/28/2023,Deposit,4543.89,10930.98
4130,4130,12/24/2023,Withdrawal,4032.53,6136.13
4131,4131,6/5/2023,Deposit,4505.86,8973.16
4132,4132,8/20/2023,Transfer,413.76,941.65
4133,4133,8/10/2023,Transfer,4324.42,2543.41
4134,4134,12/3/2023,Transfer,2969.5,1104.12
4135,4135,6/19/2023,Withdrawal,1084.98,6800.78
4136,4136,10/12/2023,Deposit,1513.3,6796.37
4137,4137,8/31/2023,Transfer,2288.61,9259.06
4138,4138,12/24/2023,DEP,3141.94,12108.17
4139,4139,6/11/2023,Deposit,1171.31,4040.83
4140,4140,4/24/2023,Transfer,1043.14,7035.29
4141,4141,9/25/2023,Deposit,4461.88,10242.17
4142,4142,4/1/2023,Deposit,4227.66,7447.6
4143,4143,10/23/2023,Transfer,3836.22,1209.68
4144,4144,12/23/2023,Deposit,3806.84,-3306.35
4145,4145,11/4/2023,Transfer,3832.21,8158.85
4146,4146,11/14/2023,Withdrawal,4621.26,7399.48
4147,4147,11/21/2023,Deposit,4220.16,12873.52
4148,4148,11/13/2023,Transfer,1948.99,1693.15
4149,4149,12/6/2023,Withdrawal,2361.8,4364.68
4150,4150,10/29/2023,Deposit,3026.77,8370.52
4151,4151,8/21/2023,Transfer,2383.24,5745.31
4152,4152,3/13/2023,Deposit,1491.72,5096.77
4153,4153,4/17/2023,Withdrawal,4307.14,4176.48
4154,4154,2/19/2023,Deposit,4019.21,-690.53
4155,4155,12/27/2023,Transfer,1955.4,5427.02
4156,4156,1/2/2023,Deposit,582.19,658.8
4157,4157,3/7/2023,Deposit,34.3,750.09
4158,4158,12/24/2023,Deposit,471.31,6930.69
4159,4159,6/20/2023,Withdrawal,782.17,2964.97
4160,4160,8/3/2023,Withdrawal,3292.38,7283.03
4161,4161,5/18/2023,Deposit,1105.86,6889.97
4162,4162,12/31/2023,Withdrawal,3177.78,13047.79
4163,4163,6/30/2023,Withdrawal,1648.33,149.62
4164,4164,12/14/2023,Transfer,4476.31,-1407.75
4165,4165,7/30/2023,Withdrawal,2350.69,4171.48
4166,4166,10/11/2023,Withdrawal,3367.52,10407.06
4167,4167,1/2/2023,Withdrawal,2310.12,4780.72
4168,4168,6/6/2023,DEP,4563.57,1430.94
4169,4169,11/4/2023,Deposit,3440.18,2483.83
4170,4170,5/22/2023,Withdrawal,3214.37,4780.63
4171,4171,1/28/2023,Transfer,2965.58,5397.21
4172,4172,9/14/2023,Withdrawal,4943.17,-4755.1
4173,4173,10/27/2023,Transfer,3426.94,7660.95
4174,4174,9/5/2023,Transfer,3773.16,6005.71
4175,4175,12/2/2023,Withdrawal,417.74,1550.71
4176,4176,3/26/2023,Transfer,4072.97,7335.93
4177,4177,8/31/2023,Transfer,2987.62,3618.53
4178,4178,7/25/2023,Transfer,1689.94,3331.18
4179,4179,9/30/2023,Withdrawal,2912.64,5835.27
4180,4180,9/28/2023,Transfer,3131.5,2905.39
4181,4181,2/17/2023,Withdrawal,1308.35,1297.68
4182,4182,2/15/2023,Deposit,2190.95,3009.74
4183,4183,6/26/2023,Withdrawal,3609.52,5960.64
4184,4184,9/27/2023,DEP,1136.98,731.72
4185,4185,8/16/2023,Deposit,4182.27,13736.97
4186,4186,12/22/2023,Withdrawal,396.86,4336.67
4187,4187,9/11/2023,Deposit,2910.28,3636.68
4188,4188,9/3/2023,Withdrawal,1904.64,10651.62
4189,4189,1/22/2023,Withdrawal,276.03,3565.59
4190,4190,1/22/2023,Transfer,3874.69,11786.04
4191,4191,8/12/2023,withdraw,2737.24,5172.15
4192,4192,12/13/2023,Withdrawal,3579.48,11837.2
4193,4193,7/18/2023,Withdrawal,1906.81,3882.51
4194,4194,8/19/2023,Deposit,4299.51,5332.61
4195,4195,11/28/2023,Deposit,427.7,3248.03
4196,4196,12/2/2023,Deposit,1174.43,6616.04
4197,4197,8/18/2023,Deposit,3975.07,5681.9
4198,4198,7/16/2023,Withdrawal,4773.85,14023.7
4199,4199,8/22/2023,Deposit,4233.76,8569.43
4200,4200,10/18/2023,Withdrawal,1161.99,7881.66
4201,4201,9/22/2023,Deposit,1749.21,10266.11
4202,4202,6/6/2023,Transfer,3829.83,6725.46
4203,4203,1/27/2023,Deposit,4731.9,-780.84
4204,4204,8/12/2023,Deposit,1453.34,4655.89
4205,4205,7/21/2023,Withdrawal,1937.85,962.57
4206,4206,3/30/2023,DEP,124.13,5027.85
4207,4207,11/11/2023,Transfer,2526.97,8039.75
4208,4208,6/19/2023,Transfer,449.93,1310.48
4209,4209,10/21/2023,Deposit,437.11,6328.49
4210,4210,12/11/2023,Withdrawal,3808.97,8066.98
4211,4211,12/29/2023,Deposit,1726.16,7180.18
4212,4212,6/29/2023,Withdrawal,4678.84,4187.83
4213,4213,10/27/2023,Withdrawal,3583.26,3645.66
4214,4214,1/23/2023,Withdrawal,1480.86,10033.31
4215,4215,7/21/2023,Withdrawal,3412.59,12645.48
4216,4216,11/22/2023,Transfer,4329.34,10144.9
4217,4217,3/18/2023,Withdrawal,2185.83,7536.04
4218,4218,8/11/2023,Transfer,2813.24,6745.21
4219,4219,11/21/2023,Transfer,1095.27,2283.11
4220,4220,7/7/2023,Deposit,2017.02,3258.25
4221,4221,9/8/2023,Deposit,2899.46,-1666.23
4222,4222,5/11/2023,DEP,3081.24,9954.16
4223,4223,1/23/2023,Transfer,3602.97,4073.26
4224,4224,2/6/2023,Transfer,4787.19,13645.5
4225,4225,1/18/2023,Withdrawal,4194.3,2340.79
4226,4226,12/21/2023,Withdrawal,4259.42,335.11
4227,4227,9/18/2023,Transfer,2791.99,4435.77
4228,4228,2/10/2023,Transfer,729.43,609.1
4229,4229,12/14/2023,Transfer,3181.11,1727.0
4230,4230,12/4/2023,Deposit,2037.23,10379.45
4231,4231,3/13/2023,Deposit,168.89,7363.23
4232,4232,5/20/2023,DEP,982.32,7837.62
4233,4233,8/2/2023,Withdrawal,3797.78,4331.02
4234,4234,1/6/2023,Deposit,3158.72,5292.84
4235,4235,4/29/2023,Withdrawal,4892.37,-2809.16
4236,4236,3/10/2023,Withdrawal,4617.99,9252.32
4237,4237,3/18/2023,Transfer,2975.35,-982.91
4238,4238,10/3/2023,Transfer,783.16,2739.16
4239,4239,12/17/2023,Deposit,1688.37,1062.64
4240,4240,4/2/2023,Transfer,1172.72,-849.3
4241,4241,6/2/2023,Withdrawal,2357.88,8114.17
4242,4242,1/18/2023,Transfer,4004.86,8031.27
4243,4243,11/19/2023,Withdrawal,4111.02,6561.24
4244,4244,2/4/2023,Deposit,898.55,530.27
4245,4245,4/12/2023,Transfer,2749.95,1862.97
4246,4246,9/28/2023,Deposit,3386.9,9446.29
4247,4247,11/3/2023,Transfer,1989.19,7746.26
4248,4248,10/4/2023,Transfer,4528.13,7140.99
4249,4249,9/16/2023,Transfer,1801.51,-1440.79
4250,4250,2/4/2023,Deposit,2455.77,9842.32
4251,4251,1/8/2023,Transfer,2938.31,5366.49
4252,4252,9/16/2023,Withdrawal,2142.49,2751.72
4253,4253,11/6/2023,Transfer,4818.54,3282.89
4254,4254,7/19/2023,Transfer,3804.72,4270.79
4255,4255,5/20/2023,withdraw,4147.13,5648.17
4256,4256,1/19/2023,Deposit,3765.62,-2693.68
4257,4257,3/26/2023,Deposit,2944.65,5358.54
4258,4258,1/22/2023,DEP,150.54,1963.56
4259,4259,8/23/2023,Transfer,3826.07,-591.71
4260,4260,10/13/2023,Withdrawal,3067.34,10555.76
4261,4261,12/4/2023,Withdrawal,412.86,106.34
4262,4262,5/9/2023,Transfer,601.72,228.54
4263,4263,2/21/2023,Withdrawal,2411.15,3275.66
4264,4264,1/29/2023,withdraw,4265.66,984.91
4265,4265,11/14/2023,Deposit,2773.2,7566.54
4266,4266,1/29/2023,withdraw,4598.88,9806.38
4267,4267,5/13/2023,Withdrawal,4080.11,3366.07
4268,4268,7/30/2023,Transfer,3157.61,8961.14
4269,4269,1/22/2023,Deposit,1573.68,3050.35
4270,4270,6/26/2023,Transfer,4265.14,-3355.81
4271,4271,4/29/2023,Transfer,3299.37,13049.6
4272,4272,5/16/2023,Deposit,2768.3,5237.7
4273,4273,3/23/2023,Withdrawal,2508.11,6196.55
4274,4274,12/30/2023,Deposit,1071.93,2779.95
4275,4275,3/9/2023,Withdrawal,88.54,6782.43
4276,4276,2/9/2023,Transfer,3585.37,1010.51
4277,4277,4/1/2023,Deposit,4598.86,8205.07
4278,4278,6/1/2023,Deposit,926.47,5255.15
4279,4279,8/10/2023,Withdrawal,4674.27,10081.72
4280,4280,3/17/2023,Withdrawal,368.84,2032.24
4281,4281,8/23/2023,Transfer,2766.8,661.99
4282,4282,5/21/2023,Deposit,586.64,-146.31
4283,4283,3/31/2023,Deposit,4446.63,-2430.15
4284,4284,3/6/2023,Deposit,525.17,3949.92
4285,4285,6/4/2023,Withdrawal,1262.76,8461.24
4286,4286,8/3/2023,Withdrawal,4031.61,1286.57
4287,4287,12/28/2023,Deposit,3445.55,10483.43
4288,4288,12/24/2023,Withdrawal,1946.76,4821.88
4289,4289,5/19/2023,Transfer,4185.48,5625.31
4290,4290,8/19/2023,Deposit,3182.14,8783.23
4291,4291,2/11/2023,DEP,1306.29,4590.1
4292,4292,8/24/2023,Transfer,3703.94,6774.63
4293,4293,3/27/2023,Deposit,1671.97,4626.6
4294,4294,12/14/2023,Deposit,4080.53,11682.0
4295,4295,6/15/2023,Deposit,3910.15,-2787.94
4296,4296,7/17/2023,Deposit,1549.51,3303.72
4297,4297,12/11/2023,Withdrawal,527.22,3749.59
4298,4298,3/3/2023,Transfer,4105.73,-2881.24
4299,4299,2/3/2023,Deposit,1828.6,5307.35
4300,4300,10/9/2023,Withdrawal,1633.36,7031.63
4301,4301,8/19/2023,Deposit,100.78,6432.93
4302,4302,11/6/2023,Withdrawal,3632.11,6592.16
4303,4303,6/16/2023,Withdrawal,1377.6,3437.77
4304,4304,8/1/2023,Transfer,2185.0,5182.39
4305,4305,10/4/2023,Withdrawal,4499.98,-219.73
4306,4306,2/23/2023,Deposit,635.28,10048.93
4307,4307,7/3/2023,Transfer,199.82,204.17
4308,4308,8/9/2023,Transfer,2806.94,5483.19
4309,4309,4/8/2023,Deposit,3502.27,-2081.7
4310,4310,3/4/2023,Deposit,2645.57,2813.21
4311,4311,2/11/2023,Transfer,1704.49,3560.49
4312,4312,9/6/2023,Withdrawal,1813.54,9257.76
4313,4313,4/20/2023,Transfer,756.74,8434.93
4314,4314,6/3/2023,DEP,1565.46,585.82
4315,4315,7/16/2023,Deposit,3796.84,12873.79
4316,4316,5/28/2023,Deposit,2500.71,8855.09
4317,4317,7/29/2023,Deposit,4454.88,6496.97
4318,4318,8/31/2023,Transfer,848.33,6543.47
4319,4319,4/17/2023,Transfer,2217.69,-1218.04
4320,4320,1/5/2023,Deposit,3511.02,10463.29
4321,4321,5/24/2023,withdraw,1368.72,9995.21
4322,4322,5/17/2023,Deposit,1341.56,10850.28
4323,4323,10/8/2023,Transfer,536.95,102.91
4324,4324,6/15/2023,Withdrawal,4465.73,5178.89
4325,4325,5/16/2023,Deposit,870.92,8440.09
4326,4326,5/8/2023,Withdrawal,4850.93,12767.9
4327,4327,3/6/2023,Deposit,2249.7,5515.54
4328,4328,10/16/2023,DEP,4909.11,12361.07
4329,4329,5/8/2023,Transfer,211.36,7412.92
4330,4330,7/16/2023,Deposit,2839.79,3331.12
4331,4331,3/23/2023,Withdrawal,3457.29,4688.84
4332,4332,10/19/2023,Withdrawal,2586.58,3024.89
4333,4333,3/25/2023,Transfer,2854.81,10283.8
4334,4334,6/1/2023,Deposit,2696.62,8567.5
4335,4335,7/8/2023,Deposit,755.79,9839.64
4336,4336,7/30/2023,Transfer,2664.22,6705.88
4337,4337,1/28/2023,Deposit,2713.23,5202.4
4338,4338,3/1/2023,withdraw,1784.35,6131.3
4339,4339,4/4/2023,Withdrawal,3041.34,12615.63
4340,4340,12/1/2023,Withdrawal,2065.4,4805.23
4341,4341,4/24/2023,Withdrawal,3778.22,4747.52
4342,4342,11/25/2023,Withdrawal,200.67,6107.31
4343,4343,5/4/2023,Deposit,59.66,4070.11
4344,4344,2/8/2023,Deposit,2624.37,5629.36
4345,4345,9/14/2023,Withdrawal,4946.22,13662.18
4346,4346,1/13/2023,Deposit,2232.85,5131.05
4347,4347,8/16/2023,Transfer,69.28,8034.46
4348,4348,7/13/2023,Transfer,1592.36,2184.01
4349,4349,2/11/2023,Deposit,2341.58,1893.28
4350,4350,7/4/2023,Deposit,4506.63,5297.5
4351,4351,2/4/2023,Withdrawal,615.2,3624.17
4352,4352,2/6/2023,withdraw,4622.71,14131.32
4353,4353,3/16/2023,Transfer,4701.37,12075.27
4354,4354,9/7/2023,Deposit,3208.38,4372.06
4355,4355,5/7/2023,withdraw,1133.66,2565.08
4356,4356,1/20/2023,Withdrawal,2688.17,8517.16
4357,4357,8/4/2023,withdraw,4085.09,-135.62
4358,4358,9/4/2023,DEP,1796.65,5571.73
4359,4359,7/27/2023,Withdrawal,4527.51,6182.66
4360,4360,5/31/2023,Deposit,443.74,2447.28
4361,4361,11/9/2023,Withdrawal,1542.85,10538.72
4362,4362,6/15/2023,Transfer,4966.06,-3185.24
4363,4363,10/30/2023,Withdrawal,2923.53,9284.41
4364,4364,4/18/2023,Transfer,2955.81,264.19
4365,4365,12/15/2023,Deposit,1206.95,2117.61
4366,4366,5/8/2023,DEP,4289.21,6603.67
4367,4367,6/7/2023,DEP,2151.12,10858.27
4368,4368,12/15/2023,Deposit,3969.76,13084.2
4369,4369,8/24/2023,Deposit,4055.31,8311.66
4370,4370,5/2/2023,Withdrawal,882.54,5364.38
4371,4371,10/26/2023,Deposit,2513.92,2739.01
4372,4372,8/21/2023,Deposit,1926.11,4795.08
4373,4373,3/23/2023,Deposit,782.68,4296.15
4374,4374,3/5/2023,Transfer,625.75,4689.77
4375,4375,1/6/2023,Withdrawal,238.54,7222.62
4376,4376,12/18/2023,Deposit,3512.8,50.78
4377,4377,10/14/2023,Deposit,3912.93,3106.33
4378,4378,7/23/2023,Withdrawal,2362.23,11975.94
4379,4379,3/28/2023,withdraw,2823.96,3167.08
4380,4380,6/6/2023,Deposit,1317.36,404.63
4381,4381,4/7/2023,Transfer,3576.85,5594.23
4382,4382,12/25/2023,Withdrawal,2923.94,3732.48
4383,4383,8/8/2023,Deposit,4412.76,12086.72
4384,4384,7/29/2023,Withdrawal,3733.28,10010.66
4385,4385,4/18/2023,DEP,104.49,676.73
4386,4386,8/2/2023,Deposit,4051.15,-3943.95
4387,4387,5/28/2023,Deposit,145.38,5215.17
4388,4388,7/27/2023,Deposit,4071.09,5332.81
4389,4389,2/27/2023,Withdrawal,4936.47,13671.4
4390,4390,9/1/2023,Deposit,2409.58,7269.25
4391,4391,2/26/2023,Transfer,1142.22,1278.78
4392,4392,3/12/2023,Deposit,57.76,1822.99
4393,4393,9/17/2023,Withdrawal,759.96,7614.19
4394,4394,2/11/2023,Transfer,2523.87,9739.38
4395,4395,12/24/2023,Deposit,4034.86,11242.69
4396,4396,2/3/2023,Withdrawal,4358.68,5303.22
4397,4397,10/1/2023,Withdrawal,3420.97,2861.76
4398,4398,12/19/2023,Deposit,443.24,8264.64
4399,4399,7/12/2023,withdraw,4956.81,2725.61
4400,4400,5/22/2023,Withdrawal,3738.05,-2468.3
4401,4401,9/24/2023,Withdrawal,2138.02,11635.89
4402,4402,5/1/2023,Transfer,4070.24,-3279.87
4403,4403,9/11/2023,Deposit,2946.98,2666.37
4404,4404,9/10/2023,Deposit,3017.89,6437.73
4405,4405,9/21/2023,Deposit,4856.8,13097.14
4406,4406,11/12/2023,Deposit,4007.63,10847.84
4407,4407,10/25/2023,Transfer,1318.13,9895.93
4408,4408,5/24/2023,Withdrawal,884.04,5881.45
4409,4409,9/8/2023,Deposit,869.82,1513.81
4410,4410,6/16/2023,Withdrawal,2277.97,1295.66
4411,4411,4/11/2023,Withdrawal,1948.93,6277.44
4412,4412,12/17/2023,Transfer,2269.28,3239.85
4413,4413,2/11/2023,Withdrawal,322.86,2050.58
4414,4414,4/6/2023,Deposit,1018.36,9841.97
4415,4415,10/13/2023,Withdrawal,3989.53,6353.67
4416,4416,6/27/2023,Deposit,3790.43,2819.75
4417,4417,8/30/2023,Deposit,1972.63,6805.78
4418,4418,8/15/2023,Deposit,1958.41,5396.44
4419,4419,10/28/2023,Withdrawal,4420.28,-2973.75
4420,4420,10/14/2023,Transfer,917.56,8601.24
4421,4421,2/15/2023,Withdrawal,1792.5,-782.53
4422,4422,2/15/2023,Transfer,3819.75,5900.42
4423,4423,8/13/2023,Transfer,2877.19,-1398.68
4424,4424,1/5/2023,Transfer,310.72,6391.76
4425,4425,9/23/2023,Withdrawal,69.0,8162.36
4426,4426,4/20/2023,Transfer,105.48,2561.84
4427,4427,8/31/2023,Transfer,3283.35,13077.91
4428,4428,5/31/2023,Transfer,3116.22,4594.73
